Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR4,T_BR4,RH_BR4,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,NO2_IAQ,MTR_TO1,MTR_BA2,MTR_BA3,ANM_RHD,LAU_PLD_Power,TRH_GRD_T,TRH_GRD_RH,STN_DGH1,STN_DPT
2017-07-15 20:51:00,10,12.863,1002,26.1,42.6,916,25.5,43.6,406,26.9,51.1,32,24,0.03,0,0,0,0,0.15,-5.335,56.716,0,0
2017-07-15 20:52:00,11,13.214,1001,26.1,42.6,914,25.6,44,404,26.8,51.6,32,24,0.026,0,0,0,0,0.16,-5.255,57.479,0,0
2017-07-15 20:53:00,10,12.177,1004,26.2,42.7,916,25.6,44.2,402,26.8,50.4,32,24,0.026,0,0,0,0,0.16,-5.175,59.624,0,0
2017-07-15 20:54:00,11,13.565,1003,26.2,42.7,912,25.6,44.3,402,26.7,50.8,32,24,0.022,0,0,0,0,0.16,-5.08166666666667,56.877,0,0
2017-07-15 20:55:00,11,15.351,998,26.2,42.7,914,25.7,44.8,401,26.7,49.9,32,24,0.022,0,0,0,0,0.15,-4.935,53.834,0,0
2017-07-15 20:56:00,10,10.193,1002,26.3,42.8,910,25.7,44.9,399,26.7,49.7,32,24,0.019,0,0,0,0,0.16,-4.815,53.176,0,0
2017-07-15 20:57:00,10,12.543,1008,26.3,42.8,908,25.7,45.2,398,26.6,49.9,32,24,0.019,0,0,0,0,14.97,-4.72166666666667,54.077,0,0
2017-07-15 20:58:00,10,13.504,1005,26.4,42.8,902,25.8,45.3,399,26.6,49.7,32,24,0.019,0,0,0,0,15.01,-4.615,52.534,0,0
2017-07-15 20:59:00,10,12.604,1003,26.4,42.8,900,25.8,45.2,402,26.5,50.9,32,24,0.019,0,0,0,0,246.27,-4.52111111111111,52.243,0,0
2017-07-15 21:00:00,10,14.13,1004,26.4,42.8,900,25.8,45.4,404,26.5,50.3,39,24,0.019,0,0,0,0,253.73,-4.38722222222222,51.771,0,0
2017-07-15 21:01:00,10,15.976,1004,26.5,42.9,903,25.8,45.4,402,26.4,49.8,39,24,0.019,0,0,0,0,233.84,-4.29333333333333,51.414,0,0
2017-07-15 21:02:00,10,14.313,1003,26.5,42.9,912,25.8,45.4,402,26.4,50.7,39,24,0.022,0,0,0,0,231.15,-4.19944444444445,50.645,0,0
2017-07-15 21:03:00,9,13.519,1001,26.5,42.9,915,25.8,45.3,399,26.3,50.8,39,24,0.022,0,0,0,0,687.14,-4.06555555555556,49.595,0,0
2017-07-15 21:04:00,9,13.535,1000,26.6,42.9,914,25.8,45,399,26.3,51,39,24,0.017,0,0,0,0,232.89,-4.07888888888889,50.038,0,0
2017-07-15 21:05:00,9,13.611,995,26.6,42.5,913,25.8,44.4,398,26.3,51.8,39,24,0.017,0,0,0,0,241.97,-4.13277777777778,49.356,0,0
2017-07-15 21:06:00,9,13.107,995,26.5,42.2,911,25.8,43.9,396,26.2,52.8,39,24,0.019,0,0,0,0,413.42,-4.28,49.958,0,0
2017-07-15 21:07:00,9,14.008,995,26.5,41.5,908,25.7,43.6,395,26.2,52.6,39,24,0.019,0,0,0,0,236.88,-4.44111111111111,50.047,0,0
2017-07-15 21:08:00,9,12.497,990,26.4,41.4,908,25.7,43.2,398,26.2,52.9,39,41,0.032,0,0,0,0,232.75,-4.615,50.45,0,0
2017-07-15 21:09:00,9,12.711,995,26.3,41.2,905,25.6,42.9,399,26.1,52.4,39,41,0.032,0,0,0,0,381.25,-4.76166666666667,50.921,0,0
2017-07-15 21:10:00,9,11.81,993,26.2,41.1,895,25.6,42.6,405,26.1,52.6,39,41,0.034,0,0,0,0,233.23,-4.895,50.541,0,0
2017-07-15 21:11:00,9,13.474,990,26.2,40.6,888,25.5,42.3,406,26.1,52.8,39,41,0.034,0,0,0,0,236.08,-5.015,50.512,0,0
2017-07-15 21:12:00,9,16.358,988,26.2,40.6,889,25.5,42.1,406,26,52.6,39,41,0.04,0,0,0,0,707.88,-5.12166666666667,51.212,0,0
2017-07-15 21:13:00,9,16.327,995,26.1,40.3,897,25.3,42.1,405,26,53.6,39,41,0.04,0,0,0,0,225.54,-5.20166666666667,50.878,0,0
2017-07-15 21:14:00,9,13.55,995,26,40.4,897,25.4,41.8,405,25.9,53,39,41,0.036,0,0,0,0,220.92,-5.28166666666667,50.984,0,0
2017-07-15 21:15:00,9,14.221,993,26,39.9,889,25.3,41.7,402,25.9,52.5,39,41,0.036,0,0,0,0,233.07,-5.38777777777778,53.906,0,0
2017-07-15 21:16:00,9,13.809,986,25.9,40.3,885,25.3,42.4,405,25.9,52.5,39,41,0.047,0,0,0,0,230.05,-5.48111111111111,53.913,0,0
2017-07-15 21:17:00,9,14.191,986,25.9,41.4,891,25.3,42.5,403,25.8,52,39,41,0.047,0,0,0,0,231.16,-5.52111111111111,54.34,0,0
2017-07-15 21:18:00,9,12.68,981,26,41.8,891,25.4,42.7,402,25.8,51.9,39,41,0.032,0,0,0,0,234.76,-5.50777777777778,54.561,0,0
2017-07-15 21:19:00,9,13.138,973,26,41.9,887,25.4,42.9,403,25.8,51.8,39,41,0.032,0,0,0,0,686.97,-5.44111111111111,55.293,0,0
2017-07-15 21:20:00,9,12.558,970,26,42,885,25.4,43,405,25.7,51.6,39,41,0.027,0,0,0,0,222.23,-5.36111111111111,54.537,0,0
2017-07-15 21:21:00,9,13.748,966,26.1,42.1,883,25.4,43.1,405,25.7,51.5,39,41,0.027,0,0,0,0,217.56,-5.26833333333333,54.28,0,0
2017-07-15 21:22:00,8,12.604,960,26.1,42.1,884,25.5,43.2,402,25.6,51.2,39,41,0.022,0,0,0,0,240.18,-5.20166666666667,55.107,0,0
2017-07-15 21:23:00,9,14.145,961,26.2,42.1,884,25.5,43.2,402,25.6,51.2,39,41,0.022,0,0,0,0,684.76,-5.06833333333333,53.707,0,0
2017-07-15 21:24:00,9,13.855,966,26.2,42.1,884,25.5,43.3,403,25.6,50.9,39,41,0.022,0,0,0,0,228.79,-4.92166666666667,53.462,0,0
2017-07-15 21:25:00,9,13.443,964,26.2,42.2,880,25.5,43.3,405,25.5,50.8,39,41,0.022,0,0,0,0,224.06,-4.855,56.007,0,0
2017-07-15 21:26:00,9,12.696,964,26.3,42.3,883,25.6,43.4,405,25.5,51.2,39,41,0.021,0,0,0,0,711.61,-4.775,55.468,0,0
2017-07-15 21:27:00,9,12.985,958,26.3,42.4,884,25.6,43.4,405,25.4,51.5,39,41,0.021,0,0,0,0,225.96,-4.68166666666667,53.899,0,0
2017-07-15 21:28:00,9,12.741,960,26.3,42.4,886,25.6,43.5,405,25.4,51.6,39,41,0.021,0,0,0,0,227.66,-4.655,55.998,0,0
2017-07-15 21:29:00,8,13.718,964,26.4,42.4,884,25.6,43.6,405,25.4,51.6,39,41,0.021,0,0,0,0,706.79,-4.64166666666667,57.399,0,0
2017-07-15 21:30:00,8,11.856,966,26.4,42.5,883,25.6,43.6,403,25.3,52,34,41,0.022,0,0,0,0,222.52,-4.64166666666667,59.221,0,0
2017-07-15 21:31:00,8,13.794,965,26.4,42.4,884,25.7,43.7,405,25.3,51.5,34,41,0.022,0,0,0,0,245.19,-4.62833333333333,60.208,0,0
2017-07-15 21:32:00,8,13.123,961,26.5,42.5,886,25.7,43.7,407,25.3,51.9,34,41,0.024,0,0,0,0,228.53,-4.58777777777778,56.607,0,0
2017-07-15 21:33:00,8,13.84,956,26.5,42.6,889,25.7,43.8,411,25.2,51.8,34,41,0.024,0,0,0,0,233.31,-4.52111111111111,57.245,0,0
2017-07-15 21:34:00,9,14.649,955,26.5,42.7,890,25.7,43.8,409,25.2,51.8,34,41,0.023,0,0,0,0,224.06,-4.45444444444445,55.24,0,0
2017-07-15 21:35:00,9,13.092,949,26.6,42.6,889,25.7,44,409,25.2,51.6,34,41,0.023,0,0,0,0,231.54,-4.37388888888889,54.573,0,0
2017-07-15 21:36:00,9,12.65,945,26.6,42.6,884,25.8,44.1,409,25.2,52.3,34,41,0.024,0,0,0,0,391.51,-4.30666666666667,54.309,0,0
2017-07-15 21:37:00,8,12.436,940,26.6,42.7,888,25.8,44.1,407,25.1,52,34,41,0.024,0,0,0,0,229.54,-4.25333333333333,52.939,0,0
2017-07-15 21:38:00,9,13.626,935,26.6,42.7,886,25.8,44.1,405,25.1,52.3,34,33,0.025,0,0,0,0,224.51,-4.15944444444444,51.352,0,0
2017-07-15 21:39:00,9,13.458,938,26.7,42.7,887,25.8,44.2,402,25,52.1,34,33,0.025,0,0,0,0,224.91,-4.10555555555556,52.345,0,0
2017-07-15 21:40:00,9,14.16,941,26.7,42.8,883,25.8,44.3,403,25,52.9,34,33,0.025,0,0,0,0,218.92,-4.05222222222222,52.201,0,0
2017-07-15 21:41:00,8,11.734,940,26.7,42.7,883,25.8,44.3,405,25,51.9,34,33,0.025,0,0,0,0,221.1,-4.01166666666667,51.261,0,0
2017-07-15 21:42:00,8,13.87,935,26.7,42.7,884,25.8,44.3,405,24.9,51.8,34,33,0.025,0,0,0,0,221.6,-3.94444444444445,50.038,0,0
2017-07-15 21:43:00,8,12.512,940,26.7,42.7,882,25.8,44.3,409,24.9,51.9,34,33,0.025,0,0,0,0,2.16,-3.83666666666667,49.617,0,0
2017-07-15 21:44:00,8,13.428,944,26.8,42.8,880,25.9,44.4,409,24.9,52.5,34,33,0.024,0,0,0,0,16.27,-3.76944444444444,49.25,0,0
2017-07-15 21:45:00,8,12.833,951,26.8,42.8,879,25.9,44.5,411,24.8,51.7,34,33,0.024,0,0,0,0,14.94,-3.70222222222222,49.265,0,0
2017-07-15 21:46:00,8,12.497,953,26.8,42.8,880,25.9,44.5,409,24.8,51.4,34,33,0.025,0,0,0,0,245.49,-3.66166666666667,49.115,0,0
2017-07-15 21:47:00,9,12.375,953,26.8,42.8,877,25.9,44.7,405,24.8,51.3,34,33,0.025,0,0,0,0,256.94,-3.63444444444445,48.993,0,0
2017-07-15 21:48:00,9,13.565,959,26.8,42.8,874,25.9,44.7,405,24.8,51.1,34,33,0.026,0,0,0,0,246.53,-3.62111111111111,49.572,0,0
2017-07-15 21:49:00,8,15.091,957,26.8,42.9,875,25.9,44.7,403,24.8,51.3,34,33,0.026,0,0,0,0,227.59,-3.59388888888889,49.354,0,0
2017-07-15 21:50:00,8,14.588,955,26.8,42.8,882,25.9,44.8,405,24.7,51.4,34,33,0.026,0,0,0,0,721.37,-3.58055555555556,49.294,0,0
2017-07-15 21:51:00,9,13.642,955,26.9,42.8,887,25.9,44.8,405,24.7,51.6,34,33,0.026,0,0,0,0,237.59,-3.55388888888889,49.747,0,0
2017-07-15 21:52:00,8,13.001,955,26.9,42.9,884,26,44.8,405,24.7,53.2,34,33,0.026,0,0,0,0,251.28,-3.52666666666667,49.018,0,0
2017-07-15 21:53:00,8,14.191,955,26.9,43,884,26,44.8,405,24.7,52.8,34,33,0.026,0,0,0,0,236.36,-3.51333333333333,50.076,0,0
2017-07-15 21:54:00,8,13.718,953,26.9,42.9,882,26,44.8,409,24.6,53,34,33,0.026,0,0,0,0,242.62,-3.48611111111111,48.803,0,0
2017-07-15 21:55:00,8,14.755,948,26.9,42.9,877,26,44.8,409,24.6,52.5,34,33,0.026,0,0,0,0,439.7,-3.45888888888889,48.778,0,0
2017-07-15 21:56:00,8,14.359,948,26.9,43,870,26,44.8,409,24.6,52.6,34,33,0.027,0,0,0,0,239.65,-3.44555555555556,48.749,0,0
2017-07-15 21:57:00,7,13.825,950,27,43,870,26,44.8,409,24.5,52.5,34,33,0.027,0,0,0,0,247.24,-3.43222222222222,48.816,0,0
2017-07-15 21:58:00,8,15.137,946,27,43,867,26,44.7,409,24.5,52.8,34,33,0.026,0,0,0,0,236.63,-3.41833333333333,48.723,0,0
2017-07-15 21:59:00,8,13.458,948,27,43,865,26,44.8,409,24.5,52.3,34,33,0.026,0,0,0,0,246.37,-3.41833333333333,49.651,0,0
2017-07-15 22:00:00,7,13.138,948,27,43.1,865,26,44.8,411,24.5,52.2,20,33,0.026,0,0,0,0,494.46,-3.405,48.822,0,0
2017-07-15 22:01:00,8,12.909,948,27,43.1,866,26,44.9,408,24.4,53.4,20,33,0.026,0,0,0,0,248.48,-3.36444444444445,48.158,0,0
2017-07-15 22:02:00,7,13.977,943,27,43,868,26,44.8,405,24.4,53.5,20,33,0.022,0,0,0,0,248.89,-3.41833333333333,48.049,0,0
2017-07-15 22:03:00,8,12.604,939,27,42.9,862,26,44.4,406,24.4,54.1,20,33,0.022,0,0,0,0,231.06,-3.56722222222222,48.657,0,0
2017-07-15 22:04:00,7,14.298,934,27,42,856,25.9,44,406,24.4,54.2,20,33,0.024,0,0,0,0,240.42,-3.75611111111111,48.805,0,0
2017-07-15 22:05:00,7,12.985,937,26.9,41.4,852,25.9,43.6,409,24.4,54.9,20,33,0.024,0,0,0,0,236.83,-3.985,49.423,0,0
2017-07-15 22:06:00,7,14.145,940,26.8,41.3,852,25.8,43.2,413,24.4,54.7,20,33,0.034,0,0,0,0,227.87,-4.19944444444445,49.309,0,0
2017-07-15 22:07:00,7,14.618,939,26.7,40.9,848,25.8,42.9,414,24.3,54.4,20,33,0.034,0,0,0,0,252.28,-4.40055555555556,49.803,0,0
2017-07-15 22:08:00,7,13.489,937,26.6,40.6,848,25.7,42.4,415,24.3,54.1,20,22,0.04,0,0,0,0,584.12,-4.57444444444445,50.142,0,0
2017-07-15 22:09:00,7,13.642,933,26.5,41,845,25.7,42.1,414,24.4,54.2,20,22,0.04,0,0,0,0,242.69,-4.72166666666667,50.076,0,0
2017-07-15 22:10:00,7,11.917,931,26.4,40.8,842,25.6,42,410,24.4,53.9,20,22,0.04,0,0,0,0,251.08,-4.88166666666667,50.702,0,0
2017-07-15 22:11:00,7,14.069,931,26.3,40.3,847,25.6,41.7,410,24.4,54.9,20,22,0.04,0,0,0,0,407.82,-4.98833333333333,50.297,0,0
2017-07-15 22:12:00,7,12.955,925,26.2,40.5,847,25.5,41.5,410,24.4,54.3,20,22,0.041,0,0,0,0,236.84,-5.10833333333333,50.774,0,0
2017-07-15 22:13:00,7,14.054,925,26.1,40.3,847,25.4,41.5,410,24.4,53.8,20,22,0.041,0,0,0,0,239.03,-5.215,50.78,0,0
2017-07-15 22:14:00,7,12.665,921,26,39.9,847,25.4,41.2,410,24.4,53.7,20,22,0.038,0,0,0,0,241.41,-5.26833333333333,50.735,0,0
2017-07-15 22:15:00,7,14.923,922,26,39.6,838,25.4,41.6,410,24.3,54,20,22,0.038,0,0,0,0,242.49,-5.45444444444445,54.388,0,0
2017-07-15 22:16:00,7,17.731,923,25.8,40.1,833,25.4,42.1,406,24.3,53.7,20,22,0.043,0,0,0,0,248.92,-5.50777777777778,54.374,0,0
2017-07-15 22:17:00,7,14.694,916,25.9,41.4,832,25.4,42.2,406,24.3,53.7,20,22,0.043,0,0,0,0,236.78,-5.50777777777778,54.031,0,0
2017-07-15 22:18:00,7,14.527,911,26,41.7,832,25.4,42.3,406,24.3,54,20,22,0.031,0,0,0,0,229.51,-5.42777777777778,54.052,0,0
2017-07-15 22:19:00,7,14.023,915,26,41.6,832,25.4,42.4,406,24.3,53.5,20,22,0.031,0,0,0,0,669.01,-5.28166666666667,53.371,0,0
2017-07-15 22:20:00,7,14.71,912,26.1,41.7,827,25.5,42.5,409,24.3,53.2,20,22,0.025,0,0,0,0,224.29,-5.135,52.656,0,0
2017-07-15 22:21:00,6,13.962,916,26.1,41.7,824,25.5,42.6,409,24.3,53.1,20,22,0.025,0,0,0,0,239.02,-5.015,52.623,0,0
2017-07-15 22:22:00,7,14.054,912,26.1,41.7,824,25.5,42.7,410,24.2,53,20,22,0.023,0,0,0,0,231.72,-4.90833333333333,52.241,0,0
2017-07-15 22:23:00,7,14.725,909,26.2,41.8,824,25.5,42.7,416,24.2,53,20,22,0.023,0,0,0,0,234.39,-4.815,53.27,0,0
2017-07-15 22:24:00,7,13.504,903,26.2,41.8,822,25.5,42.8,416,24.2,52.9,20,22,0.022,0,0,0,0,592.14,-4.735,52.064,0,0
2017-07-15 22:25:00,7,15.045,901,26.2,41.8,822,25.6,42.8,418,24.2,53,20,22,0.022,0,0,0,0,237.87,-4.655,53.09,0,0
2017-07-15 22:26:00,7,14.649,901,26.3,42,821,25.6,42.9,418,24.1,52.9,20,22,0.021,0,0,0,0,439.25,-4.57444444444445,51.504,0,0
2017-07-15 22:27:00,7,12.177,903,26.3,42,820,25.6,43,418,24.1,53,20,22,0.021,0,0,0,0,234.8,-4.49444444444444,51.049,0,0
2017-07-15 22:28:00,7,16.007,901,26.3,42,822,25.6,43,416,24.1,53,20,22,0.022,0,0,0,0,382.33,-4.44111111111111,52.168,0,0
2017-07-15 22:29:00,7,13.611,897,26.4,42,819,25.6,43.2,420,24.1,53,20,22,0.022,0,0,0,0,226.87,-4.37388888888889,52.5,0,0
2017-07-15 22:30:00,8,13.489,894,26.4,42.1,824,25.6,43.3,420,24.1,53,37,22,0.022,0,0,0,0,230.08,-4.32055555555556,51.281,0,0
2017-07-15 22:31:00,7,13.626,893,26.4,42.1,824,25.7,43.3,418,24,53,37,22,0.022,0,0,0,0,228.23,-4.25333333333333,51.361,0,0
2017-07-15 22:32:00,7,15.015,898,26.4,42.1,822,25.7,43.3,416,24,53.2,37,22,0.022,0,0,0,0,233.04,-4.19944444444445,50.168,0,0
2017-07-15 22:33:00,7,13.062,897,26.4,42.1,824,25.7,43.4,417,24,53.1,37,22,0.022,0,0,0,0,1.49,-4.13277777777778,50.311,0,0
2017-07-15 22:34:00,7,13.199,896,26.5,42.1,821,25.7,43.4,420,24,53,37,22,0.024,0,0,0,0,1.5,-4.07888888888889,49.688,0,0
2017-07-15 22:35:00,7,12.482,900,26.5,42.1,822,25.7,43.4,423,24,53,37,22,0.024,0,0,0,0,0.16,-4.03833333333333,49.346,0,0
2017-07-15 22:36:00,6,15.015,902,26.5,42.2,821,25.7,43.5,425,23.9,53,37,22,0.024,0,0,0,0,0.16,-3.985,49.518,0,0
2017-07-15 22:37:00,7,16.48,907,26.5,42.2,822,25.7,43.5,426,23.9,53,37,22,0.024,0,0,0,0,0.15,-3.94444444444445,49.049,0,0
2017-07-15 22:38:00,6,14.069,908,26.6,42.1,828,25.7,43.6,421,23.9,53.4,37,40,0.025,0,0,0,0,0.16,-3.91777777777778,50.585,0,0
2017-07-15 22:39:00,7,14.115,906,26.6,42.2,828,25.8,43.6,416,23.9,54.8,37,40,0.025,0,0,0,0,0.16,-3.87722222222222,49.033,0,0
2017-07-15 22:40:00,6,13.519,902,26.6,42.3,828,25.8,43.6,417,23.9,54.7,37,40,0.025,0,0,0,0,0.16,-3.83666666666667,49.521,0,0
2017-07-15 22:41:00,7,14.282,898,26.6,42.3,826,25.8,43.7,417,23.9,55.1,37,40,0.025,0,0,0,0,0.15,-3.81,49.272,0,0
2017-07-15 22:42:00,7,14.954,897,26.6,42.3,828,25.8,43.7,414,23.9,54.9,37,40,0.026,0,0,0,0,0.16,-3.79611111111111,50.041,0,0
2017-07-15 22:43:00,7,14.771,897,26.7,42.3,826,25.8,43.7,416,23.9,55.1,37,40,0.026,0,0,0,0,0.16,-3.76944444444444,48.834,0,0
2017-07-15 22:44:00,6,12.543,900,26.7,42.4,822,25.8,43.7,414,23.8,54.7,37,40,0.026,0,0,0,0,0.15,-3.74222222222222,51.453,0,0
2017-07-15 22:45:00,7,14.038,900,26.7,42.4,819,25.8,43.7,417,23.8,54.9,37,40,0.026,0,0,0,0,0.17,-3.71555555555556,49.996,0,0
2017-07-15 22:46:00,6,13.214,900,26.7,42.3,824,25.8,43.7,418,23.8,55.4,37,40,0.026,0,0,0,0,0.16,-3.68833333333333,48.757,0,0
2017-07-15 22:47:00,7,14.557,904,26.7,42.3,825,25.8,43.8,418,23.8,55,37,40,0.026,0,0,0,0,0.15,-3.675,48.856,0,0
2017-07-15 22:48:00,6,15.824,906,26.7,42.4,829,25.8,43.8,416,23.8,55.5,37,40,0.026,0,0,0,0,0.16,-3.64833333333333,48.478,0,0
2017-07-15 22:49:00,7,12.757,897,26.7,42.4,831,25.9,43.8,416,23.8,55.8,37,40,0.026,0,0,0,0,0.16,-3.60777777777778,48.263,0,0
2017-07-15 22:50:00,7,13.748,897,26.8,42.4,826,25.9,43.9,413,23.8,56.1,37,40,0.026,0,0,0,0,0.15,-3.59388888888889,48.33,0,0
2017-07-15 22:51:00,6,13.504,897,26.8,42.3,831,25.9,43.9,413,23.8,55.5,37,40,0.026,0,0,0,0,0.14,-3.56722222222222,48.176,0,0
2017-07-15 22:52:00,7,15.351,900,26.8,42.3,826,25.9,43.9,413,23.8,55.3,37,40,0.026,0,0,0,0,0.15,-3.54,48.374,0,0
2017-07-15 22:53:00,7,14.771,901,26.8,42.3,826,25.9,43.9,413,23.8,55.3,37,40,0.026,0,0,0,0,0.13,-3.52666666666667,48.121,0,0
2017-07-15 22:54:00,7,16.815,903,26.8,42.4,826,25.9,43.9,410,23.7,56.2,37,40,0.025,0,0,0,0,0.15,-3.49944444444444,47.966,0,0
2017-07-15 22:55:00,6,17.884,906,26.8,42.3,826,25.9,43.9,412,23.7,55.7,37,40,0.025,0,0,0,0,0.17,-3.47277777777778,47.876,0,0
2017-07-15 22:56:00,6,17.594,910,26.8,42.3,824,25.9,43.9,418,23.7,55.3,37,40,0.026,0,0,0,0,0.15,-3.45888888888889,48.136,0,0
2017-07-15 22:57:00,6,16.266,908,26.8,42.4,821,25.9,44,418,23.7,55.2,37,40,0.026,0,0,0,0,0.15,-3.45888888888889,48.136,0,0
2017-07-15 22:58:00,6,19.242,910,26.8,42.4,821,25.9,44,420,23.6,55.2,37,40,0.026,0,0,0,0,0.18,-3.44555555555556,47.946,0,0
2017-07-15 22:59:00,6,16.281,907,26.9,42.3,820,25.9,44,420,23.6,55.2,37,40,0.026,0,0,0,0,0.14,-3.41833333333333,47.888,0,0
2017-07-15 23:00:00,6,18.128,908,26.9,42.4,821,25.9,44,420,23.6,55.2,24,40,0.026,0,0,0,0,0.15,-3.41833333333333,47.856,0,0
2017-07-15 23:01:00,6,17.792,911,26.9,42.4,824,26,44.1,420,23.5,55.3,24,40,0.026,0,0,0,0,0.16,-3.37777777777778,47.415,0,0
2017-07-15 23:02:00,6,15.854,913,26.9,42.4,828,25.9,44,421,23.5,55.4,24,40,0.014,0,0,0,0,0.16,-3.44555555555556,47.657,0,0
2017-07-15 23:03:00,6,19.394,910,26.9,41.9,824,25.9,43.7,417,23.5,55.5,24,40,0.014,0,0,0,0,0.16,-3.60777777777778,48.102,0,0
2017-07-15 23:04:00,6,16.022,910,26.8,40.8,823,25.8,43.4,414,23.4,55.6,24,40,0.027,0,0,0,0,0.16,-3.82333333333333,48.406,0,0
2017-07-15 23:05:00,5,16.526,915,26.7,40.7,821,25.8,42.9,416,23.4,55.9,24,40,0.027,0,0,0,0,0.16,-4.06555555555556,48.861,0,0
2017-07-15 23:06:00,5,15.427,914,26.6,40.6,819,25.7,42.6,417,23.4,56.1,24,40,0.041,0,0,0,0,0.17,-4.30666666666667,48.901,0,0
2017-07-15 23:07:00,6,17.029,909,26.4,40.6,816,25.6,42.3,418,23.3,56.2,24,40,0.041,0,0,0,0,0.17,-4.49444444444444,48.985,0,0
2017-07-15 23:08:00,6,21.027,903,26.4,40.4,814,25.6,41.9,420,23.3,56.3,24,27,0.04,0,0,0,0,0.15,-4.68166666666667,49.546,0,0
2017-07-15 23:09:00,6,16.861,908,26.3,39.9,807,25.6,41.5,420,23.3,56.5,24,27,0.04,0,0,0,0,0.15,-4.86833333333333,49.946,0,0
2017-07-15 23:10:00,6,17.899,907,26.2,39.8,807,25.5,41.3,422,23.3,57,24,27,0.046,0,0,0,0,0.15,-4.98833333333333,49.981,0,0
2017-07-15 23:11:00,6,18.036,907,26.1,40.1,806,25.5,40.9,424,23.3,57.1,24,27,0.046,0,0,0,0,0.14,-5.12166666666667,49.632,0,0
2017-07-15 23:12:00,5,14.923,908,26,39.5,803,25.4,40.8,424,23.2,56.2,24,27,0.038,0,0,0,0,0.16,-5.24166666666667,49.984,0,0
2017-07-15 23:13:00,5,15.717,902,25.9,39.4,802,25.2,40.8,425,23.2,55.9,24,27,0.038,0,0,0,0,0.17,-5.28166666666667,50.006,0,0
2017-07-15 23:14:00,5,16.388,901,25.9,39.5,806,25.2,41.4,425,23.2,55.7,24,27,0.051,0,0,0,0,0.16,-5.45444444444445,52.012,0,0
2017-07-15 23:15:00,6,16.602,901,25.8,40.7,807,25.3,41.6,428,23.2,56,24,27,0.051,0,0,0,0,0.15,-5.52111111111111,54.931,0,0
2017-07-15 23:16:00,6,16.22,902,25.7,40.7,807,25.3,41.7,429,23.2,56.4,24,27,0.039,0,0,0,0,0.16,-5.46777777777778,53.011,0,0
2017-07-15 23:17:00,6,17.151,901,25.9,40.8,807,25.3,41.6,429,23.2,56.5,24,27,0.039,0,0,0,0,0.16,-5.40111111111111,53.215,0,0
2017-07-15 23:18:00,5,18.006,901,25.9,40.8,803,25.3,41.7,429,23.2,56.4,24,27,0.031,0,0,0,0,0.17,-5.32166666666667,53.517,0,0
2017-07-15 23:19:00,5,18.891,897,25.9,41,803,25.4,41.8,430,23.1,56.3,24,27,0.031,0,0,0,0,0.16,-5.18833333333333,52.799,0,0
2017-07-15 23:20:00,5,15.976,899,26,40.9,803,25.4,41.8,428,23.1,56.4,24,27,0.023,0,0,0,0,0.15,-5.06833333333333,51.635,0,0
2017-07-15 23:21:00,6,14.725,897,26,41,807,25.4,41.9,424,23.1,57.3,24,27,0.023,0,0,0,0,0.15,-4.935,50.942,0,0
2017-07-15 23:22:00,6,16.785,899,26,41.1,804,25.5,42,427,23.1,57.5,24,27,0.022,0,0,0,0,0.17,-4.855,51.435,0,0
2017-07-15 23:23:00,6,14.298,898,26.1,41.2,807,25.5,42,427,23.1,57.6,24,27,0.022,0,0,0,0,0.16,-4.775,51.107,0,0
2017-07-15 23:24:00,5,17.044,897,26.1,41.2,809,25.5,42,428,23.1,58.7,24,27,0.021,0,0,0,0,0.16,-4.66833333333333,50.5,0,0
2017-07-15 23:25:00,5,18.25,892,26.1,41.2,810,25.5,42.1,424,23.1,58.7,24,27,0.021,0,0,0,0,0.15,-4.58777777777778,50.9,0,0
2017-07-15 23:26:00,6,16.205,891,26.2,41.3,807,25.5,42.1,422,23,58.4,24,27,0.022,0,0,0,0,0.17,-4.50777777777778,50.254,0,0
2017-07-15 23:27:00,5,16.968,886,26.2,41.3,806,25.5,42.2,420,23,58.6,24,27,0.022,0,0,0,0,0.15,-4.44111111111111,50.174,0,0
2017-07-15 23:28:00,5,14.42,887,26.2,41.4,807,25.5,42.2,421,23,58.6,24,27,0.021,0,0,0,0,0.15,-4.37388888888889,49.141,0,0
2017-07-15 23:29:00,6,16.724,886,26.2,41.4,807,25.5,42.4,421,23,58.4,24,27,0.021,0,0,0,0,0.15,-4.30666666666667,49.475,0,0
2017-07-15 23:30:00,5,16.297,882,26.3,41.5,809,25.6,42.4,420,22.9,58.5,38,27,0.023,0,0,0,0,0.15,-4.26666666666667,49.357,0,0
2017-07-15 23:31:00,6,17.533,885,26.3,41.5,813,25.6,42.4,420,22.9,58.5,38,27,0.023,0,0,0,0,0.15,-4.21277777777778,48.763,0,0
2017-07-15 23:32:00,6,15.671,884,26.3,41.5,814,25.6,42.4,421,22.9,60,38,27,0.024,0,0,0,0,0.15,-4.15944444444444,49.095,0,0
2017-07-15 23:33:00,5,16.022,885,26.3,41.5,810,25.6,42.5,420,22.9,59.4,38,27,0.024,0,0,0,0,0.15,-4.10555555555556,48.341,0,0
2017-07-15 23:34:00,5,17.502,886,26.4,41.5,807,25.6,42.5,418,22.9,59.1,38,27,0.025,0,0,0,0,0.16,-4.05222222222222,48.225,0,0
