Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_BR3,T_BR3,RH_BR3,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA2_T,TRO_BA2_RH,TRO_LAU_T,TRO_LAU_RH,MTR_BA1,MTR_BA2,MTR_TO1,MTR_BA3,MTR_LAU,ANM_RHD,LAU_PLD_Power,TRH_GRK_T,TRH_GRK_RH,IBU_CLB,IBU_CLF,IBU_CCB,IBU_CRF,IBU_CRB,IBU_OVN,STN_DGH1,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2017-08-17 12:04:00,7,7.706,436,26.6,51.1,431,26.1,52.7,423,25.4,51.6,448,27.3,47.6,38,38,0.022,427,41.067,25.744,53.671,0,0,0,0,100,0,0.43,26.261,51.938,25.656,25.662,25.117,25.092,25.092,25.615,0,0,30.9,36.903
2017-08-17 12:05:00,7,6.79,437,26.6,51.2,431,26.1,52.8,425,25.4,51.6,446,27.3,47.6,38,38,0.023,428,44.699,25.744,53.576,0,0,0,0,100,0,0.43,26.261,51.938,25.656,25.662,25.117,25.092,25.092,25.615,0,0,30.976,37.483
2017-08-17 12:06:00,7,6.973,439,26.6,51.1,429,26.1,52.7,425,25.4,51.6,446,27.3,47.6,38,38,0.023,428,43.713,25.744,53.576,0,0,0,0,100,0,0.44,26.285,51.941,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.153,37.669
2017-08-17 12:07:00,7,6.958,445,26.6,51.2,431,26.1,52.7,426,25.4,51.6,446,27.3,47.7,38,38,0.022,429,44.275,25.744,53.513,0,0,0,0,100,0,0.43,26.285,51.909,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.179,38.142
2017-08-17 12:08:00,7,7.492,447,26.6,51.2,431,26.1,52.7,424,25.4,51.6,449,27.3,47.6,38,38,0.022,430,43.653,25.744,53.64,0,0,0,0,100,0,0.43,26.285,51.909,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.281,38.488
2017-08-17 12:09:00,8,8.743,447,26.6,51.1,428,26.1,52.7,424,25.5,51.6,446,27.4,47.6,38,38,0.022,432,43.099,25.768,53.58,0,0,0,0,100,0,0.43,26.285,51.909,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.408,38.568
2017-08-17 12:10:00,8,7.996,448,26.6,51.2,426,26.1,52.6,424,25.4,51.6,442,27.3,47.6,38,38,0.022,434,43.269,25.768,53.517,0,0,0,0,100,0,0.43,26.261,51.938,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.382,38.464
2017-08-17 12:11:00,7,8.515,448,26.6,51.2,424,26.1,52.6,424,25.4,51.6,439,27.3,47.7,38,38,0.023,436,41.357,25.768,53.611,0,0,0,0,100,0,0.43,26.285,51.941,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.408,38.769
2017-08-17 12:12:00,7,8.042,449,26.6,51.2,424,26.1,52.6,423,25.4,51.6,443,27.3,47.7,38,38,0.023,439,42.16,25.768,53.58,0,0,0,0,100,0,0.43,26.261,51.938,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.561,39.589
2017-08-17 12:13:00,7,8.972,449,26.6,51.1,426,26.2,52.6,423,25.5,51.7,447,27.4,47.7,38,38,0.022,441,41.138,25.768,53.517,0,0,0,0,100,0,0.43,26.285,51.941,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.893,38.146
2017-08-17 12:14:00,7,8.225,452,26.6,51.2,426,26.2,52.6,425,25.5,51.7,450,27.3,47.7,38,38,0.022,443,42.7,25.793,53.583,0,0,0,0,100,0,0.43,26.261,51.906,25.656,25.662,25.117,25.092,25.092,25.615,0,0,32.021,37.755
2017-08-17 12:15:00,7,9.415,449,26.6,51.2,426,26.2,52.6,424,25.5,51.7,447,27.4,47.6,38,38,0.022,445,43.235,25.793,53.583,0,0,0,0,100,0,0.43,26.261,52.001,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.021,37.957
2017-08-17 12:16:00,8,10.025,453,26.6,51.1,424,26.2,52.6,424,25.5,51.7,448,27.3,47.7,38,38,0.022,446,42.577,25.793,53.552,0,0,0,0,100,0,0.43,26.261,52.001,25.656,25.662,25.117,25.092,25.092,25.615,0,0,32.021,37.789
2017-08-17 12:17:00,7,7.736,447,26.6,51.2,423,26.2,52.6,424,25.5,51.7,445,27.4,47.7,37,38,0.023,447,43.57,25.793,53.583,0,0,0,0,100,0,0.43,26.261,52.033,25.656,25.662,25.117,25.092,25.092,25.615,0,0,32.047,37.421
2017-08-17 12:18:00,7,8.942,443,26.6,51.2,423,26.2,52.6,424,25.5,51.7,446,27.3,47.7,37,38,0.023,447,42.05,25.793,53.583,0,0,0,0,100,0,0.44,26.261,51.938,25.656,25.662,25.117,25.092,25.092,25.615,0,0,32.15,37.498
2017-08-17 12:19:00,7,7.309,443,26.6,51.3,417,26.2,52.6,424,25.5,51.7,444,27.3,47.7,37,38,0.022,448,40.592,25.793,53.457,0,0,0,0,100,0,0.43,26.261,52.065,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.047,37.218
2017-08-17 12:20:00,7,8.972,443,26.6,51.2,419,26.2,52.6,423,25.5,51.7,443,27.3,47.7,37,38,0.022,450,40.165,25.817,53.587,0,0,0,0,100,0,0.43,26.261,52.033,25.656,25.662,25.117,25.092,25.092,26.115,0,0,31.944,37.006
2017-08-17 12:21:00,7,8.011,444,26.6,51.2,421,26.2,52.5,424,25.5,51.7,442,27.3,47.7,37,38,0.022,452,39.403,25.817,53.587,0,0,0,0,100,0,0.43,26.261,52.096,25.656,25.662,25.117,25.092,25.092,25.615,0,0,31.944,36.736
2017-08-17 12:22:00,7,8.042,443,26.6,51.1,421,26.2,52.5,424,25.5,51.7,442,27.4,47.7,37,38,0.022,455,39.043,25.817,53.587,0,0,0,0,100,0,0.43,26.261,52.128,25.656,25.662,25.117,25.092,25.092,26.115,0,0,31.893,36.528
2017-08-17 12:23:00,7,6.821,440,26.6,51.1,422,26.2,52.6,424,25.5,51.7,446,27.4,47.7,37,38,0.022,457,39.082,25.817,53.555,0,0,0,0,100,0,0.43,26.237,52.093,25.656,25.662,25.117,25.092,25.092,26.115,0,0,31.919,35.718
2017-08-17 12:24:00,7,7.98,443,26.6,51.2,422,26.2,52.5,424,25.5,51.7,447,27.3,47.7,37,38,0.022,459,38.552,25.841,53.59,0,0,0,0,100,0,0.43,26.237,52.093,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.047,35.663
2017-08-17 12:25:00,8,6.317,443,26.6,51.1,421,26.2,52.6,424,25.5,51.7,450,27.4,47.7,37,38,0.021,461,38.959,25.841,53.559,0,0,0,0,100,0,0.43,26.237,52.061,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.175,35.811
2017-08-17 12:26:00,8,7.965,440,26.6,51.2,422,26.2,52.5,424,25.5,51.7,447,27.4,47.7,37,38,0.021,463,39.632,25.841,53.527,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.227,36.357
2017-08-17 12:27:00,7,7.172,449,26.6,51.1,424,26.2,52.5,423,25.5,51.7,447,27.3,47.7,37,38,0.021,466,38.201,25.841,53.495,0,0,0,0,100,0,0.44,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.304,36.094
2017-08-17 12:28:00,7,7.675,452,26.6,51.1,423,26.2,52.5,424,25.5,51.7,449,27.3,47.7,37,38,0.021,469,39.715,25.841,53.527,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.407,37.051
2017-08-17 12:29:00,7,7.263,452,26.6,51.2,422,26.2,52.5,428,25.5,51.7,450,27.3,47.8,37,38,0.022,469,40.516,25.841,53.527,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.458,37.461
2017-08-17 12:30:00,7,9.415,445,26.6,51.1,424,26.2,52.5,429,25.5,51.7,450,27.3,47.8,37,38,0.022,469,40.915,25.866,53.562,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.433,37.796
2017-08-17 12:31:00,8,8.942,443,26.6,51.1,419,26.2,52.5,427,25.5,51.7,446,27.4,47.8,37,38,0.022,470,41.649,25.866,53.467,0,0,0,0,100,0,0.43,26.237,52.157,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.33,37.718
2017-08-17 12:32:00,7,8.53,448,26.6,51.1,414,26.2,52.4,423,25.5,51.7,442,27.3,47.7,37,38,0.022,469,41.314,25.866,53.467,0,0,0,0,100,0,0.43,26.237,52.157,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.047,37.623
2017-08-17 12:33:00,7,9.247,444,26.6,51.1,410,26.2,52.4,423,25.5,51.7,441,27.4,47.7,37,38,0.021,469,41.68,25.866,53.53,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,31.944,38.353
2017-08-17 12:34:00,7,6.287,444,26.6,51.2,408,26.2,52.4,424,25.5,51.7,442,27.3,47.9,37,38,0.021,469,41.148,25.866,53.404,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.201,38.682
2017-08-17 12:35:00,8,10.254,448,26.6,51.3,409,26.2,52.4,424,25.5,51.7,442,27.3,47.8,37,38,0.022,469,40.149,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.093,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.381,38.734
2017-08-17 12:36:00,7,7.858,453,26.6,51.2,410,26.3,52.4,421,25.5,51.7,442,27.3,47.8,37,38,0.022,471,40.921,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.381,38.498
2017-08-17 12:37:00,7,8.057,445,26.6,51.2,413,26.3,52.4,421,25.5,51.7,442,27.3,47.8,37,38,0.022,472,41.389,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.157,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.536,38.379
2017-08-17 12:38:00,8,8.942,450,26.6,51.3,413,26.3,52.4,423,25.5,51.7,445,27.3,47.8,37,38,0.022,473,41.059,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.093,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.562,37.64
2017-08-17 12:39:00,7,7.202,453,26.6,51.3,414,26.3,52.4,424,25.5,51.7,446,27.3,47.8,37,38,0.023,473,40.26,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.061,25.656,25.662,25.117,25.092,25.092,26.115,0,0,32.51,37.534
2017-08-17 12:40:00,8,8.774,449,26.6,51.3,414,26.3,52.4,421,25.5,51.7,446,27.4,47.8,37,38,0.023,474,40.162,25.89,53.534,0,0,0,0,100,0,0.43,26.237,52.093,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.587,37.102
2017-08-17 12:41:00,7,9.445,450,26.6,51.3,413,26.3,52.4,424,25.5,51.7,442,27.4,47.8,37,38,0.021,476,39.667,25.914,53.569,0,0,0,0,100,0,0.43,26.237,52.22,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.691,35.893
2017-08-17 12:42:00,8,8.255,443,26.6,51.3,416,26.3,52.3,423,25.5,51.7,440,27.4,47.8,37,37,0.021,477,39.937,25.914,53.506,0,0,0,0,100,0,0.43,26.237,52.252,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.691,36.673
2017-08-17 12:43:00,7,8.133,448,26.6,51.3,416,26.3,52.3,425,25.5,51.7,441,27.3,47.9,37,37,0.021,479,40.176,25.914,53.569,0,0,0,0,100,0,0.43,26.237,52.22,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.742,37.185
2017-08-17 12:44:00,8,9.049,440,26.7,51.3,413,26.3,52.3,424,25.5,51.7,443,27.3,47.9,37,37,0.021,481,40.014,25.914,53.506,0,0,0,0,100,0,0.43,26.237,52.22,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.613,37.375
2017-08-17 12:45:00,8,8.179,431,26.7,51.2,416,26.3,52.3,424,25.5,51.7,446,27.3,47.9,37,37,0.021,482,40.584,25.939,53.541,0,0,0,0,100,0,0.43,26.237,52.188,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.587,36.9
2017-08-17 12:46:00,8,8.881,429,26.6,51.3,416,26.3,52.3,425,25.5,51.7,446,27.3,47.9,37,37,0.021,482,40.517,25.939,53.509,0,0,0,0,100,0,0.43,26.237,52.188,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.613,37.037
2017-08-17 12:47:00,8,7.675,428,26.7,51.3,419,26.3,52.3,427,25.5,51.7,444,27.3,47.8,37,37,0.021,482,41.084,25.939,53.541,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.51,36.96
2017-08-17 12:48:00,7,6.989,431,26.7,51.3,422,26.3,52.3,427,25.5,51.7,442,27.4,47.7,37,37,0.021,481,41.148,25.939,53.541,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.484,36.923
2017-08-17 12:49:00,8,8.927,433,26.6,51.3,419,26.3,52.3,428,25.5,51.7,446,27.4,47.8,37,37,0.021,480,40.679,25.939,53.541,0,0,0,0,100,0,0.43,26.237,52.125,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.458,37.326
2017-08-17 12:50:00,8,8.301,443,26.6,51.3,419,26.3,52.3,424,25.5,51.7,446,27.4,47.7,37,37,0.021,478,41.073,25.939,53.572,0,0,0,0,100,0,0.43,26.237,52.252,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.458,37.326
2017-08-17 12:51:00,8,8.804,439,26.6,51.3,421,26.3,52.3,420,25.5,51.7,446,27.4,47.8,37,37,0.022,477,40.737,25.939,53.509,0,0,0,0,100,0,0.43,26.237,52.315,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.355,37.384
2017-08-17 12:52:00,8,7.63,440,26.7,51.3,422,26.3,52.2,420,25.5,51.7,442,27.4,47.8,37,37,0.022,476,39.7,25.963,53.576,0,0,0,0,100,0,0.44,26.212,52.312,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.304,37.985
2017-08-17 12:53:00,7,8.698,446,26.7,51.3,419,26.3,52.2,417,25.5,51.7,440,27.4,47.8,37,37,0.022,476,41.167,25.963,53.576,0,0,0,0,100,0,0.43,26.212,52.375,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.484,38.004
2017-08-17 12:54:00,7,6.592,447,26.6,51.3,419,26.3,52.3,421,25.5,51.7,442,27.4,47.9,37,37,0.022,475,40.198,25.963,53.576,0,0,0,0,100,0,0.43,26.212,52.375,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.587,37.744
2017-08-17 12:55:00,8,7.996,439,26.7,51.3,416,26.3,52.2,421,25.5,51.7,438,27.3,47.9,37,37,0.022,475,40.732,25.987,53.547,0,0,0,0,100,0,0.43,26.212,52.407,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.562,37.336
2017-08-17 12:56:00,8,10.941,441,26.7,51.3,416,26.3,52.2,424,25.5,51.7,434,27.4,47.9,37,37,0.022,474,41.528,25.987,53.579,0,0,0,0,100,0,0.43,26.212,52.439,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.484,37.025
2017-08-17 12:57:00,8,8.362,443,26.7,51.2,417,26.4,52.2,424,25.5,51.7,434,27.4,47.9,37,37,0.021,473,41.625,25.987,53.547,0,0,0,0,100,0,0.43,26.212,52.375,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.227,37.337
2017-08-17 12:58:00,7,8.881,443,26.7,51.2,417,26.4,52.2,428,25.5,51.7,434,27.4,47.8,37,37,0.021,471,41.586,25.987,53.579,0,0,0,0,100,0,0.43,26.188,52.404,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.278,37.916
2017-08-17 12:59:00,7,8.865,441,26.7,51.3,417,26.4,52.2,424,25.5,51.7,434,27.4,47.9,37,37,0.021,471,40.454,25.987,53.516,0,0,0,0,100,0,0.43,26.188,52.404,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.458,38.068
2017-08-17 13:00:00,7,9.308,439,26.7,51.3,416,26.4,52.2,422,25.5,51.7,438,27.4,47.9,37,37,0.021,472,39.89,26.012,53.488,0,0,0,0,100,0,0.43,26.212,52.502,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.484,37.464
2017-08-17 13:01:00,8,7.34,437,26.7,51.3,410,26.4,52.2,417,25.5,51.7,440,27.3,47.9,37,37,0.022,473,39.826,26.012,53.551,0,0,0,0,100,0,0.43,26.212,52.407,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.536,37.233
2017-08-17 13:02:00,7,9.644,428,26.7,51.2,416,26.4,52.2,416,25.5,51.7,438,27.4,47.9,37,37,0.022,474,39.461,26.012,53.519,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.587,37.643
2017-08-17 13:03:00,8,7.782,431,26.7,51.2,417,26.4,52.2,421,25.5,51.7,439,27.3,47.9,37,37,0.022,476,40.568,26.012,53.551,0,0,0,0,100,0,0.43,26.188,52.467,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.794,37.359
2017-08-17 13:04:00,7,8.865,434,26.7,51.2,416,26.4,52.1,422,25.5,51.7,441,27.3,48,37,37,0.022,477,41.636,26.036,53.554,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.872,36.555
2017-08-17 13:05:00,8,7.935,437,26.7,51.2,416,26.4,52.2,426,25.5,51.7,437,27.4,48,37,37,0.022,477,41.137,26.036,53.523,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.82,36.855
2017-08-17 13:06:00,7,10.59,436,26.7,51.2,416,26.4,52.1,427,25.5,51.7,437,27.4,47.9,37,37,0.022,476,40.901,26.036,53.491,0,0,0,0,100,0,0.43,26.188,52.467,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.768,37.12
2017-08-17 13:07:00,8,7.385,439,26.7,51.2,416,26.4,52.1,424,25.6,51.7,437,27.4,47.9,37,37,0.022,476,41.6,26.036,53.523,0,0,0,0,100,0,0.43,26.188,52.531,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.794,37.123
2017-08-17 13:08:00,8,8.469,441,26.7,51.2,412,26.4,52.1,425,25.6,51.8,432,27.4,48,37,37,0.022,476,41.433,26.036,53.491,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,32.846,37.364
2017-08-17 13:09:00,7,7.98,446,26.7,51.2,410,26.4,52.1,423,25.6,51.7,433,27.4,47.9,37,37,0.022,475,40.732,26.036,53.491,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.027,37.179
2017-08-17 13:10:00,8,8.011,449,26.7,51.3,411,26.4,52.1,420,25.6,51.7,434,27.4,47.8,37,37,0.022,477,41.27,26.061,53.494,0,0,0,0,100,0,0.43,26.188,52.499,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.235,36.488
2017-08-17 13:11:00,7,6.394,441,26.7,51.2,410,26.4,52.1,420,25.6,51.7,436,27.4,47.9,37,37,0.022,477,40.137,26.061,53.526,0,0,0,0,100,0,0.43,26.188,52.531,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.287,36.29
2017-08-17 13:12:00,7,7.462,440,26.7,51.1,413,26.4,52.1,420,25.6,51.7,436,27.4,47.9,37,37,0.022,479,40.009,26.061,53.494,0,0,0,0,100,0,0.43,26.188,52.562,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.287,36.052
2017-08-17 13:13:00,8,7.828,439,26.7,51.2,411,26.4,52.1,420,25.6,51.7,437,27.4,47.9,37,37,0.022,480,40.078,26.085,53.498,0,0,0,0,100,0,0.43,26.188,52.404,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.339,35.819
2017-08-17 13:14:00,8,8.347,437,26.7,51.3,410,26.4,52.1,419,25.6,51.7,438,27.4,47.9,37,37,0.022,482,39.75,26.085,53.435,0,0,0,0,100,0,0.43,26.188,52.372,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.365,36.195
2017-08-17 13:15:00,8,8.316,434,26.7,51.3,409,26.4,52.1,420,25.6,51.7,437,27.4,47.9,37,37,0.022,483,40.186,26.085,53.529,0,0,0,0,100,0,0.43,26.212,52.375,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.469,35.933
2017-08-17 13:16:00,7,7.874,436,26.7,51.4,410,26.4,52.1,423,25.6,51.7,437,27.4,48,37,37,0.022,484,40.089,26.085,53.529,0,0,0,0,100,0,0.43,26.212,52.344,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.73,35.754
2017-08-17 13:17:00,8,7.218,444,26.7,51.3,410,26.5,52.1,422,25.6,51.7,437,27.4,47.9,38,37,0.023,487,40.498,26.109,53.533,0,0,0,0,100,0,0.43,26.212,52.375,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.887,35.803
2017-08-17 13:18:00,8,7.492,446,26.7,51.3,413,26.5,52,420,25.6,51.7,438,27.4,48,38,37,0.023,488,40.4,26.109,53.501,0,0,0,0,100,0,0.43,26.212,52.344,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.94,34.888
2017-08-17 13:19:00,8,6.012,440,26.6,51.4,413,26.5,52,421,25.6,51.7,437,27.4,48,38,37,0.022,489,39.233,26.109,53.501,0,0,0,0,100,0,0.43,26.212,52.28,25.656,25.662,25.117,25.592,25.592,26.115,0,0,33.914,34.988
2017-08-17 13:20:00,8,8.408,437,26.7,51.4,410,26.5,52,424,25.6,51.7,434,27.4,48,38,37,0.022,491,39.907,26.109,53.47,0,0,0,0,100,0,0.43,26.237,52.284,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.94,34.478
2017-08-17 13:21:00,8,7.019,437,26.7,51.4,410,26.5,52.1,423,25.6,51.7,436,27.4,48,38,37,0.021,492,39.408,26.134,53.473,0,0,0,0,100,0,0.43,26.237,52.252,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.94,34.273
2017-08-17 13:22:00,8,7.965,426,26.7,51.3,410,26.5,52,423,25.6,51.7,434,27.4,48,38,37,0.021,493,39.176,26.134,53.505,0,0,0,0,100,0,0.43,26.212,52.407,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.94,34.409
2017-08-17 13:23:00,8,8.484,422,26.7,51.4,413,26.5,52,423,25.6,51.7,432,27.4,47.9,38,37,0.021,494,39.614,26.134,53.441,0,0,0,0,100,0,0.43,26.212,52.471,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.861,34.607
2017-08-17 13:24:00,8,8.484,433,26.7,51.4,410,26.5,52,424,25.6,51.7,437,27.4,48,38,37,0.021,495,40.886,26.134,53.473,0,0,0,0,100,0,0.43,26.212,52.471,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.73,35.243
2017-08-17 13:25:00,8,8.087,434,26.7,51.3,410,26.5,52,429,25.6,51.7,439,27.4,48,38,37,0.021,496,40.188,26.134,53.505,0,0,0,0,100,0,0.43,26.212,52.471,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.678,35.545
2017-08-17 13:26:00,7,8.194,433,26.7,51.2,413,26.5,52,427,25.6,51.7,439,27.4,48,38,37,0.021,497,40.591,26.158,53.445,0,0,0,0,100,0,0.43,26.212,52.407,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.835,34.776
2017-08-17 13:27:00,8,7.279,432,26.7,51.3,409,26.5,52,426,25.6,51.7,439,27.4,47.9,38,37,0.021,498,40.193,26.158,53.476,0,0,0,0,100,0,0.43,26.212,52.439,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.757,34.837
2017-08-17 13:28:00,8,9.216,432,26.7,51.3,406,26.5,52,426,25.6,51.7,436,27.4,48,38,37,0.021,498,40.728,26.158,53.476,0,0,0,0,100,0,0.43,26.237,52.442,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.652,35.474
2017-08-17 13:29:00,8,8.331,434,26.7,51.3,408,26.5,52,420,25.6,51.7,434,27.4,48.1,38,37,0.022,499,40.23,26.182,53.448,0,0,0,0,100,0,0.43,26.237,52.411,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.495,35.255
2017-08-17 13:30:00,8,7.645,437,26.7,51.3,408,26.5,52,419,25.6,51.7,430,27.4,48.1,38,37,0.022,499,39.862,26.182,53.48,0,0,0,0,100,0,0.43,26.237,52.506,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.443,35.897
2017-08-17 13:31:00,7,9.674,431,26.7,51.2,406,26.5,52,419,25.6,51.7,429,27.4,48.1,38,37,0.022,499,40.263,26.182,53.543,0,0,0,0,100,0,0.43,26.237,52.506,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.6,35.674
2017-08-17 13:32:00,7,6.409,431,26.7,51.2,406,26.5,52,416,25.6,51.7,432,27.4,48,38,37,0.022,499,40.33,26.182,53.448,0,0,0,0,100,0,0.43,26.237,52.569,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.809,35.761
2017-08-17 13:33:00,8,7.156,432,26.7,51.3,405,26.5,52,419,25.6,51.6,434,27.4,48.1,38,37,0.021,498,40.193,26.182,53.448,0,0,0,0,100,0,0.43,26.237,52.601,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.914,35.363
2017-08-17 13:34:00,8,7.614,433,26.8,51.2,406,26.5,52,418,25.6,51.6,432,27.4,48.2,38,37,0.021,499,39.527,26.182,53.48,0,0,0,0,100,0,0.43,26.212,52.629,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.94,34.956
2017-08-17 13:35:00,8,7.736,429,26.7,51.2,406,26.6,52,416,25.6,51.6,432,27.4,48,38,37,0.022,499,38.521,26.207,53.452,0,0,0,0,100,0,0.43,26.212,52.598,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.914,34.27
2017-08-17 13:36:00,8,5.921,426,26.7,51.2,406,26.5,52,418,25.6,51.6,432,27.4,48,38,37,0.022,501,38.19,26.207,53.42,0,0,0,0,100,0,0.43,26.212,52.566,25.656,25.662,25.617,25.592,25.592,26.115,0,0,33.94,34.58
2017-08-17 13:37:00,7,7.904,437,26.7,51.2,407,26.6,52,416,25.6,51.6,431,27.4,48.1,38,37,0.022,503,37.926,26.207,53.388,0,0,0,0,100,0,0.43,26.212,52.566,25.656,25.662,25.617,25.592,25.592,26.115,0,0,34.15,34.497
2017-08-17 13:38:00,7,6.958,439,26.7,51.2,406,26.6,52,416,25.6,51.6,436,27.4,48.1,38,37,0.022,504,40.243,26.231,53.423,0,0,0,0,100,0,0.43,26.212,52.693,25.656,25.662,25.617,25.592,25.592,26.115,0,0,34.36,33.969
2017-08-17 13:39:00,7,7.965,434,26.7,51.2,407,26.6,52,416,25.6,51.6,434,27.4,48,38,37,0.021,504,38.568,26.231,53.423,0,0,0,0,100,0,0.43,26.212,52.693,25.656,25.662,25.617,25.592,25.592,26.115,0,0,34.44,33.633
2017-08-17 13:40:00,8,6.638,439,26.8,51.1,405,26.6,52,416,25.6,51.6,431,27.4,48,38,37,0.021,504,39.574,26.231,53.36,0,0,0,0,100,0,0.43,26.212,52.724,25.656,25.662,25.617,25.592,25.592,26.115,0,0,34.572,33.713
