Time,PMout,PMin,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA1_T,TRO_BA1_RH,MTR_BA1,MTR_LAU,ANM_RHD,TRH_GRL_T,TRH_GRL_RH,IBU_CLB,IBU_CLF,IBU_CRB,IBU_CRF,IBU_OVN,STN_BR2,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2017-11-16 23:32:00,3.235,1,644,24,45.3,661,23.2,47.3,661,23.5,45.4,415,20.7,46.5,22,22,0.082,22.3228968,50.267,100,0,0,23.2127777777778,48.131,23.656,23.116,23.662,0,0,0,0,19.0077777777778,57.616
2017-11-16 23:33:00,3.861,1,646,23.9,45.3,664,23.2,47.5,664,23.5,45.3,415,20.7,46.9,22,22,0.079,22.3228968,50.267,100,0,0,23.1888888888889,48.16,23.656,23.116,23.662,0,0,0,0,18.985,57.887
2017-11-16 23:34:00,2.976,1,649,23.9,45.3,668,23.2,47,666,23.4,45.3,408,20.7,46.9,22,22,0.079,22.3228968,49.951,100,0,0,23.1888888888889,48.16,23.656,23.116,23.662,0,0,0,0,18.985,57.917
2017-11-16 23:35:00,3.067,1,646,23.9,45.3,678,23.2,47,658,23.5,45.3,406,20.7,46.9,22,22,0.081,22.2995616,49.948,100,0,0,23.1888888888889,48.223,23.656,23.116,23.662,0,0,0,0,18.9611111111111,57.914
2017-11-16 23:36:00,4.15,1,650,24,45.3,674,23.2,47,661,23.5,45.4,411,20.7,46.8,22,22,0.081,22.2995616,49.822,100,0,0,23.165,48.284,23.656,23.116,23.662,0,0,0,0,18.9372222222222,57.91
2017-11-16 23:37:00,3.22,1,649,23.9,45.3,669,23.2,47.3,662,23.4,45.4,412,20.7,47.1,22,22,0.08,22.2995616,50.138,100,0,0,23.165,48.22,23.656,23.116,23.662,0,0,0,0,18.9372222222222,58.062
2017-11-16 23:38:00,2.792,1,646,24,45.3,672,23.2,47.2,667,23.4,45.5,411,20.7,46.9,22,22,0.08,22.2995616,49.759,100,0,0,23.165,48.22,23.656,23.116,23.662,0,0,0,0,18.9127777777778,58.15
2017-11-16 23:39:00,2.716,1,646,24,45.3,672,23.2,47.2,662,23.4,45.4,412,20.7,47.3,22,22,0.082,22.2756708,49.692,100,0,0,23.165,48.316,23.656,23.116,23.662,0,0,0,0,18.8888888888889,58.116
2017-11-16 23:40:00,4.166,1,654,24,45.2,674,23.2,47.3,667,23.4,45.4,415,20.7,47,22,22,0.082,22.2756708,49.597,100,0,0,23.165,48.188,23.656,23.116,23.662,0,0,0,0,18.8888888888889,58.268
2017-11-16 23:41:00,3.525,1,654,23.9,45.3,671,23.2,47,673,23.4,45.4,415,20.7,46.9,22,22,0.093,22.2756708,49.819,100,0,0,23.1411111111111,48.313,23.656,23.116,23.662,0,0,0,0,18.8422222222222,58.322
2017-11-16 23:42:00,3.22,1,660,24,45.2,672,23.2,47.3,673,23.4,45.4,411,20.7,46.9,22,23,0.093,22.2756708,49.597,100,0,0,23.1411111111111,48.153,23.656,23.116,23.662,0,0,0,0,18.8422222222222,58.382
2017-11-16 23:43:00,2.899,2,659,24,45,666,23.2,46.9,676,23.4,45.4,409,20.7,47.5,22,23,0.092,22.2756708,49.692,100,0,0,23.1411111111111,48.281,23.656,23.116,23.662,0,0,0,0,18.8177777777778,58.5
2017-11-16 23:44:00,3.082,1,651,24,45.2,668,23.2,47,673,23.4,45.4,411,20.7,47.6,22,23,0.092,22.25178,49.752,100,0,0,23.1172222222222,48.405,23.656,23.116,23.662,0,0,0,0,18.7938888888889,58.466
2017-11-16 23:45:00,3.937,1,650,24,44.9,671,23.2,47.1,673,23.4,45.4,415,20.7,47.8,22,23,0.083,22.25178,49.721,100,0,0,23.1411111111111,48.281,23.656,23.116,23.662,0,0,0,0,18.7711111111111,58.675
2017-11-16 23:46:00,3.799,2,650,24,44.9,671,23.2,47.5,667,23.4,45.4,418,20.7,47.9,22,23,0.083,22.25178,49.721,100,0,0,23.1172222222222,48.246,23.656,23.116,23.662,0,0,0,0,18.7472222222222,58.732
2017-11-16 23:47:00,3.265,1,663,24,45.1,675,23.2,47.3,661,23.4,45.5,417,20.6,47.6,22,23,0.085,22.25178,49.594,100,0,0,23.1172222222222,48.214,23.656,23.116,23.662,0,0,0,0,18.7227777777778,58.698
2017-11-16 23:48:00,3.693,2,673,24,45.3,677,23.2,47.2,653,23.4,45.4,415,20.6,48.1,22,23,0.085,22.25178,49.689,100,0,0,23.1172222222222,48.182,23.656,23.116,23.662,0,0,0,0,18.7227777777778,58.637
2017-11-16 23:49:00,3.708,1,683,24,45.2,676,23.2,46.8,652,23.4,45.4,416,20.6,48.6,22,23,0.08,22.2278892,49.717,100,0,0,23.1172222222222,48.246,23.656,23.116,23.662,0,0,0,0,18.6988888888889,58.664
2017-11-16 23:50:00,2.914,1,697,24,44.9,678,23.2,47.1,651,23.4,45.4,419,20.6,47.9,22,23,0.08,22.2278892,50.065,100,0,0,23.0927777777778,48.275,23.656,23.116,23.662,0,0,0,0,18.6988888888889,58.664
2017-11-16 23:51:00,2.609,1,698,24,44.9,680,23.2,47,650,23.4,45.3,420,20.5,47.9,22,23,0.086,22.2278892,49.876,100,0,0,23.0927777777778,48.339,23.656,23.116,23.662,0,0,0,0,18.675,58.721
2017-11-16 23:52:00,2.899,1,685,24,44.9,679,23.2,47,649,23.4,45.4,422,20.5,48.1,22,23,0.086,22.2039984,49.809,100,0,0,23.0927777777778,48.211,23.656,23.116,23.662,0,0,0,0,18.6522222222222,58.809
2017-11-16 23:53:00,3.281,2,678,24,45.1,680,23.2,47.1,645,23.4,45.3,420,20.5,48.9,22,23,0.084,22.2039984,49.714,100,0,0,23.0927777777778,48.179,23.656,23.116,23.662,0,0,0,0,18.6277777777778,58.987
2017-11-16 23:54:00,3.815,1,673,24,45,689,23.3,46.9,642,23.4,45.4,417,20.5,49.2,22,23,0.084,22.2039984,50.062,100,0,0,23.0688888888889,48.272,23.656,23.116,23.662,0,0,0,0,18.6038888888889,59.074
2017-11-16 23:55:00,3.128,2,671,24,45,715,23.3,47.1,635,23.4,45.4,417,20.5,49.5,22,23,0.084,22.2039984,50.125,100,0,0,23.0688888888889,48.304,23.656,23.116,23.662,0,0,0,0,18.6038888888889,59.195
2017-11-16 23:56:00,3.037,1,668,24,44.9,720,23.3,47.1,635,23.4,45.4,415,20.5,49.5,22,23,0.084,22.179552,49.616,100,0,0,23.0688888888889,48.272,23.656,23.116,23.662,0,0,0,0,18.58,59.192
2017-11-16 23:57:00,3.128,1,657,24,44.9,721,23.3,47.1,634,23.4,45.4,408,20.4,49.3,22,23,0.083,22.179552,49.964,100,0,0,23.045,48.332,23.656,23.116,23.662,0,0,0,0,18.5572222222222,59.218
2017-11-16 23:58:00,3.067,1,650,24,45,720,23.3,46.9,634,23.4,45.4,411,20.4,49.4,22,23,0.083,22.179552,50.09,100,0,0,23.045,48.332,23.656,23.116,23.662,0,0,0,0,18.5572222222222,59.339
2017-11-16 23:59:00,2.838,1,650,24,44.9,710,23.3,47,635,23.4,45.4,413,20.4,49.3,22,23,0.083,22.1556612,49.961,100,0,0,23.045,48.364,23.656,23.116,23.662,0,0,0,0,18.5572222222222,59.339
2017-11-17 00:00:00,2.808,1,660,24,44.9,704,23.3,47,633,23.4,45.4,420,20.4,49.3,22,23,0.083,22.1556612,49.74,100,0,0,23.0211111111111,48.297,23.656,23.116,23.662,0,0,0,0,18.5572222222222,59.37
2017-11-17 00:01:00,2.762,2,662,24,44.9,701,23.3,47,631,23.4,45.4,422,20.4,49.7,22,23,0.082,22.1317704,49.958,100,0,0,23.0211111111111,48.457,23.656,23.116,23.662,0,0,0,0,18.5572222222222,59.309
2017-11-17 00:02:00,3.403,1,667,24,44.9,704,23.3,47.3,627,23.4,45.4,424,20.4,49.3,22,23,0.082,22.1317704,49.831,100,0,0,23.0211111111111,48.488,23.156,23.116,23.662,0,0,0,0,18.5572222222222,59.309
2017-11-17 00:03:00,2.564,1,662,24,44.8,704,23.3,47.2,626,23.4,45.4,424,20.4,49.5,22,23,0.084,22.1317704,49.673,100,0,0,23.0211111111111,48.457,23.156,23.116,23.662,0,0,0,0,18.5572222222222,59.309
2017-11-17 00:04:00,4.059,2,657,24,44.7,705,23.3,47.1,628,23.4,45.4,424,20.4,49.8,22,23,0.084,22.1317704,49.895,100,0,0,22.9972222222222,48.517,23.156,23.116,23.662,0,0,0,0,18.5572222222222,59.642
2017-11-17 00:05:00,3.281,2,656,24,44.7,713,23.3,47,627,23.4,45.4,424,20.3,49.8,22,23,0.086,22.1317704,49.926,100,0,0,22.9972222222222,48.517,23.156,23.116,23.662,0,0,0,0,18.5327777777778,59.729
2017-11-17 00:06:00,2.777,1,656,24,44.7,710,23.3,47.2,623,23.4,45.4,420,20.3,50.3,22,23,0.086,22.1317704,49.737,100,0,0,22.9972222222222,48.454,23.156,23.116,23.662,0,0,0,0,18.5327777777778,59.759
2017-11-17 00:07:00,2.274,1,650,24,44.7,713,23.3,47.1,625,23.4,45.4,420,20.3,49.9,22,23,0.085,22.1078796,49.86,100,0,0,22.9727777777778,48.45,23.156,23.116,23.662,0,0,0,0,18.5088888888889,59.846
2017-11-17 00:08:00,2.564,1,650,24,44.6,710,23.3,47.1,628,23.4,45.5,417,20.3,49.9,22,23,0.085,22.1078796,49.986,100,0,0,22.9727777777778,48.419,23.156,23.116,23.662,0,0,0,0,18.5088888888889,59.876
2017-11-17 00:09:00,3.51,1,649,24,44.6,716,23.3,47.3,627,23.4,45.5,417,20.3,49.6,22,23,0.085,22.1078796,49.797,100,0,0,22.9727777777778,48.45,23.156,23.116,23.662,0,0,0,0,18.485,59.993
2017-11-17 00:10:00,4.318,2,646,24,44.6,723,23.3,47.1,620,23.4,45.5,419,20.3,49.8,22,23,0.085,22.0839888,49.73,100,0,0,22.9727777777778,48.387,23.156,23.116,23.662,0,0,0,0,18.485,59.963
2017-11-17 00:11:00,3.265,1,643,24,44.5,723,23.3,46.8,620,23.4,45.4,420,20.3,49.6,22,23,0.086,22.0839888,49.604,100,0,0,22.9488888888889,48.575,23.156,23.116,23.662,0,0,0,0,18.4611111111111,59.838
2017-11-17 00:12:00,3.021,3,639,24,44.6,731,23.3,47,616,23.4,45.4,419,20.3,49.8,22,21,0.086,22.0839888,49.888,100,0,0,22.9488888888889,48.702,23.156,23.116,23.662,0,0,0,0,18.4611111111111,59.869
2017-11-17 00:13:00,3.433,4,636,24,44.5,733,23.4,47.3,615,23.4,45.4,422,20.3,50.7,22,21,0.084,22.0839888,49.793,100,0,0,22.9488888888889,48.575,23.156,23.116,23.662,0,0,0,0,18.4611111111111,59.899
2017-11-17 00:14:00,3.021,2,633,24,44.5,737,23.4,46.8,611,23.4,45.4,420,20.3,50.6,22,21,0.084,22.0595424,49.601,100,0,0,22.925,48.762,23.156,23.116,23.161,0,0,0,0,18.4611111111111,59.899
2017-11-17 00:15:00,4.334,1,629,24,44.6,740,23.4,47.4,613,23.4,45.4,422,20.3,51,22,21,0.086,22.0595424,49.853,100,0,0,22.9488888888889,48.575,23.156,23.116,23.161,0,0,0,0,18.485,59.903
2017-11-17 00:16:00,3.998,2,628,24,44.6,813,23.3,47.5,614,23.4,45.4,420,20.3,50.2,22,21,0.086,22.0595424,49.79,100,0,0,22.925,48.54,23.156,23.116,23.161,0,0,0,0,18.485,59.872
2017-11-17 00:17:00,3.296,1,631,24,44.6,817,23.4,47.5,613,23.4,45.4,420,20.3,50.1,22,21,0.085,22.0595424,49.885,100,0,0,22.925,48.444,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.02
2017-11-17 00:18:00,2.945,1,636,24,44.6,824,23.4,47.5,614,23.4,45.4,424,20.3,50.3,22,21,0.085,22.0356516,50.135,100,0,0,22.925,48.635,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.261
2017-11-17 00:19:00,3.525,1,640,24,44.6,833,23.4,47.4,611,23.4,45.4,420,20.3,49.8,21,21,0.087,22.0356516,49.661,100,0,0,22.925,48.667,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.291
2017-11-17 00:20:00,4.074,2,650,24,44.6,839,23.4,47.3,611,23.4,45.3,420,20.2,49.8,21,21,0.087,22.0356516,49.566,100,0,0,22.9011111111111,48.982,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.261
2017-11-17 00:21:00,4.15,2,648,24,44.6,836,23.4,47.4,611,23.4,45.4,419,20.2,50,21,21,0.085,22.0356516,49.819,100,0,0,22.9011111111111,48.727,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.291
2017-11-17 00:22:00,4.898,2,646,24,44.6,838,23.4,47.3,608,23.4,45.4,420,20.2,49.9,21,21,0.085,22.0356516,49.534,100,0,0,22.8772222222222,48.788,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.261
2017-11-17 00:23:00,3.555,1,651,24,44.6,841,23.4,47.3,605,23.4,45.7,420,20.2,49.8,21,21,0.086,22.0356516,49.566,100,0,0,22.8772222222222,48.82,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.352
2017-11-17 00:24:00,4.166,1,656,24,44.6,836,23.4,47.3,603,23.4,45.4,424,20.2,49.8,21,21,0.086,22.0356516,49.597,100,0,0,22.8772222222222,48.82,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.322
2017-11-17 00:25:00,4.181,1,650,24,44.6,833,23.4,47.3,600,23.4,45.5,422,20.2,50.7,21,21,0.084,22.012872,49.816,100,0,0,22.8772222222222,48.756,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.261
2017-11-17 00:26:00,4.166,2,645,23.9,44.6,835,23.4,47.3,603,23.4,45.4,422,20.1,50,21,21,0.084,22.012872,50.1,100,0,0,22.8772222222222,48.693,23.156,23.116,23.161,0,0,0,0,18.4611111111111,60.322
2017-11-17 00:27:00,3.433,1,644,24,44.5,841,23.4,47.2,603,23.4,45.4,418,20.1,50.7,21,21,0.085,22.012872,50.1,100,0,0,22.8772222222222,48.82,23.156,23.116,23.161,0,0,0,0,18.4377777777778,60.469
2017-11-17 00:28:00,3.54,1,637,24,44.6,839,23.4,47.2,603,23.4,45.5,415,20.1,50.5,21,21,0.085,22.012872,49.658,100,0,0,22.8772222222222,48.788,23.156,23.116,23.161,0,0,0,0,18.4138888888889,60.404
2017-11-17 00:29:00,4.929,1,636,24,44.6,838,23.4,47.2,601,23.4,45.6,420,20.1,50.4,21,21,0.086,22.012872,49.847,100,0,0,22.8772222222222,48.629,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.608
2017-11-17 00:30:00,3.952,1,640,24,44.6,836,23.4,47.2,600,23.4,45.5,424,20.1,50.2,21,21,0.086,22.012872,49.784,100,0,0,22.8772222222222,48.756,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.698
2017-11-17 00:31:00,3.342,1,645,24,44.6,835,23.4,47.2,600,23.4,45.4,426,20.1,50.2,21,21,0.086,22.012872,49.658,100,0,0,22.8527777777778,48.689,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.517
2017-11-17 00:32:00,6.607,2,650,24,44.6,827,23.4,47.2,602,23.4,45.5,425,20,50,21,21,0.086,21.9889812,49.907,100,0,0,22.8527777777778,48.753,23.156,23.116,23.161,0,0,0,0,18.39,60.431
2017-11-17 00:33:00,4.379,2,660,24,44.6,825,23.4,47.1,600,23.4,45.5,420,20.1,49.9,21,21,0.087,21.9889812,49.718,100,0,0,22.8527777777778,48.817,23.156,23.116,23.161,0,0,0,0,18.39,60.31
2017-11-17 00:34:00,5.097,2,656,24,44.6,822,23.4,47,600,23.4,45.4,420,20,49.9,21,21,0.087,21.9889812,49.781,100,0,0,22.8527777777778,48.785,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.397
2017-11-17 00:35:00,4.273,1,649,24,44.7,816,23.4,47.1,597,23.4,45.4,422,20,49.9,21,21,0.085,21.9889812,49.654,100,0,0,22.8527777777778,48.753,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.487
2017-11-17 00:36:00,3.815,2,649,24,44.5,813,23.4,47.2,594,23.4,45.4,426,20,49.9,21,21,0.085,21.9889812,49.749,100,0,0,22.8527777777778,48.594,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.517
2017-11-17 00:37:00,3.891,2,649,23.9,44.6,810,23.4,47.2,597,23.4,45.6,428,20,49.8,21,21,0.087,21.9889812,49.907,100,0,0,22.8527777777778,48.626,23.156,23.116,23.161,0,0,0,0,18.39,60.642
2017-11-17 00:38:00,3.983,2,649,23.9,44.5,805,23.4,47.2,602,23.4,45.5,431,20,49.7,21,21,0.087,21.9645348,49.714,100,0,0,22.8288888888889,48.686,23.156,23.116,23.161,0,0,0,0,18.39,60.612
2017-11-17 00:39:00,3.143,1,649,23.9,44.6,791,23.4,47.1,601,23.4,45.4,429,19.9,49.8,21,21,0.086,21.9645348,49.714,100,0,0,22.8288888888889,48.75,23.156,23.116,23.161,0,0,0,0,18.4138888888889,60.616
2017-11-17 00:40:00,4.349,2,648,23.9,44.5,790,23.4,47.3,603,23.4,45.5,429,19.9,49.8,21,21,0.086,21.9645348,49.809,100,0,0,22.8288888888889,48.75,23.156,23.116,23.161,0,0,0,0,18.39,60.612
2017-11-17 00:41:00,3.388,2,637,24,44.4,800,23.4,47.2,605,23.4,45.5,424,19.9,49.7,21,21,0.089,21.9645348,49.999,100,0,0,22.8288888888889,48.75,23.156,23.116,23.161,0,0,0,0,18.39,60.582
2017-11-17 00:42:00,3.662,2,642,24,44.4,811,23.4,47.3,606,23.3,45.4,424,19.9,49.6,21,20,0.089,21.940644,49.711,100,0,0,22.805,48.874,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.638
2017-11-17 00:43:00,2.914,2,642,24,44.4,821,23.4,47.2,609,23.4,45.5,427,19.9,49.6,21,20,0.088,21.940644,49.585,100,0,0,22.805,48.874,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.638
2017-11-17 00:44:00,4.028,2,642,24,44.3,821,23.4,47.4,611,23.4,45.5,433,19.9,49.6,21,20,0.088,21.940644,49.522,100,0,0,22.805,48.874,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.668
2017-11-17 00:45:00,3.693,2,649,24,44.3,816,23.4,47.1,611,23.3,45.5,426,19.9,49.6,21,20,0.089,21.940644,49.711,100,0,0,22.7811111111111,48.871,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.668
2017-11-17 00:46:00,3.799,2,653,24,44.3,822,23.4,47.1,613,23.3,45.4,424,19.9,49.6,21,20,0.089,21.940644,49.869,100,0,0,22.7811111111111,49.03,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.698
2017-11-17 00:47:00,3.571,2,656,24,44.4,815,23.4,47,613,23.3,45.4,421,19.8,49.6,21,20,0.086,21.940644,49.775,100,0,0,22.7811111111111,49.061,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.758
2017-11-17 00:48:00,3.098,2,650,24,44.4,809,23.4,47.2,611,23.3,45.5,428,19.8,49.8,21,20,0.086,21.940644,50.122,100,0,0,22.7811111111111,49.125,23.156,23.116,23.161,0,0,0,0,18.3427777777778,60.785
2017-11-17 00:49:00,4.15,2,650,24,44.3,806,23.4,47.2,608,23.3,45.4,430,19.8,49.9,23,20,0.089,21.9167532,49.708,100,0,0,22.7572222222222,49.058,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.939
2017-11-17 00:50:00,3.708,2,649,24,44.3,820,23.4,47.2,613,23.3,45.4,426,19.8,49.7,23,20,0.089,21.9167532,49.74,100,0,0,22.7572222222222,49.153,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.969
2017-11-17 00:51:00,3.22,2,644,24,44.4,830,23.4,47.2,613,23.3,45.5,422,19.8,49.7,23,20,0.086,21.9167532,49.677,100,0,0,22.7572222222222,49.058,23.156,23.116,23.161,0,0,0,0,18.3661111111111,60.969
2017-11-17 00:52:00,4.883,2,637,23.9,44.3,832,23.4,47,613,23.3,45.4,424,19.8,49.7,23,20,0.086,21.9167532,49.74,100,0,0,22.7572222222222,49.217,23.156,23.116,23.161,0,0,0,0,18.3661111111111,61.029
2017-11-17 00:53:00,3.998,2,636,23.9,44.4,826,23.4,47,615,23.3,45.6,422,19.7,49.8,23,20,0.087,21.8928624,49.926,100,0,0,22.7327777777778,49.214,23.156,23.116,23.161,0,0,0,0,18.3661111111111,61.12
2017-11-17 00:54:00,3.464,2,627,23.9,44.4,824,23.4,47.4,611,23.3,45.4,423,19.7,49.7,23,20,0.087,21.8928624,49.705,100,0,0,22.7327777777778,49.182,23.156,23.116,23.161,0,0,0,0,18.4138888888889,61.007
2017-11-17 00:55:00,3.586,2,626,23.9,44.5,830,23.4,47.3,605,23.3,45.3,422,19.7,49.9,23,20,0.09,21.8928624,49.831,100,0,0,22.7327777777778,49.245,23.156,23.116,23.161,0,0,0,0,18.4138888888889,60.917
2017-11-17 00:56:00,3.082,2,626,23.9,44.5,846,23.4,47.2,601,23.3,45.6,420,19.7,49.7,23,20,0.09,21.8928624,49.895,100,0,0,22.7327777777778,49.436,23.156,23.116,23.161,0,0,0,0,18.39,61.003
2017-11-17 00:57:00,4.73,2,627,23.9,44.5,857,23.4,47.1,600,23.3,45.7,420,19.7,49.7,23,20,0.088,21.8928624,49.989,100,0,0,22.7327777777778,49.245,23.156,23.116,23.161,0,0,0,0,18.39,60.883
2017-11-17 00:58:00,4.074,2,633,23.9,44.6,855,23.4,47.3,600,23.3,45.4,422,19.6,49.7,23,20,0.088,21.8928624,50.147,100,0,0,22.7088888888889,49.306,23.156,23.116,23.161,0,0,0,0,18.4138888888889,60.917
2017-11-17 00:59:00,3.449,1,629,23.9,44.6,850,23.4,47.2,598,23.3,45.3,422,19.6,49.9,23,20,0.087,21.8928624,49.768,100,0,0,22.7088888888889,49.274,23.156,23.116,23.161,0,0,0,0,18.39,61.033
2017-11-17 01:00:00,3.662,1,623,23.9,44.5,846,23.3,47.1,597,23.3,45.2,424,19.6,49.8,23,20,0.087,21.8689716,50.112,100,0,0,22.7088888888889,49.369,23.156,23.116,23.161,0,0,0,0,18.39,61.123
2017-11-17 01:01:00,4.288,1,626,23.9,44.5,835,23.4,47.1,597,23.3,45.3,426,19.6,49.8,23,20,0.087,21.8689716,49.702,100,0,0,22.685,49.366,23.156,23.116,23.161,0,0,0,0,18.39,60.883
2017-11-17 01:02:00,3.891,1,629,23.9,44.5,828,23.3,47.1,594,23.3,45.2,426,19.6,50,23,20,0.087,21.8689716,49.828,100,0,0,22.685,49.493,23.156,23.116,23.161,0,0,0,0,18.4138888888889,60.917
2017-11-17 01:03:00,2.991,2,626,23.9,44.5,822,23.3,47,593,23.3,45.1,428,19.6,50,23,20,0.087,21.8689716,49.765,100,0,0,22.685,49.303,23.156,22.616,23.161,0,0,0,0,18.4138888888889,60.917
2017-11-17 01:04:00,3.601,2,626,23.9,44.5,816,23.3,47,588,23.3,45.3,429,19.6,49.8,23,20,0.087,21.8689716,49.702,100,0,0,22.685,49.429,23.156,22.616,23.161,0,0,0,0,18.4138888888889,60.977
2017-11-17 01:05:00,3.326,1,633,23.9,44.6,806,23.4,46.9,588,23.3,45.2,426,19.6,49.8,23,20,0.086,21.8445252,49.73,100,0,0,22.685,49.429,23.156,22.616,23.161,0,0,0,0,18.4138888888889,60.947
2017-11-17 01:06:00,3.616,2,639,23.9,44.6,796,23.3,46.9,590,23.3,45.3,424,19.6,50.6,23,20,0.086,21.8445252,49.888,100,0,0,22.6611111111111,49.49,23.156,22.616,23.161,0,0,0,0,18.4138888888889,60.947
2017-11-17 01:07:00,3.967,2,639,23.9,44.6,795,23.3,47,590,23.3,45.2,426,19.5,50,23,20,0.088,21.8445252,49.699,100,0,0,22.6611111111111,49.49,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.89
2017-11-17 01:08:00,4.593,2,637,23.8,44.6,795,23.3,46.8,588,23.3,45.4,427,19.5,50,23,20,0.088,21.8445252,49.857,100,0,0,22.6611111111111,49.458,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.89
2017-11-17 01:09:00,3.25,1,639,23.9,44.6,799,23.3,46.9,583,23.3,45.1,424,19.5,49.9,23,20,0.085,21.8445252,49.857,100,0,0,22.6611111111111,49.553,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.89
2017-11-17 01:10:00,3.952,2,642,23.9,44.7,795,23.3,46.8,582,23.3,45.1,427,19.5,49.8,23,20,0.085,21.8445252,50.141,100,0,0,22.6372222222222,49.582,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.86
2017-11-17 01:11:00,3.265,2,642,23.9,44.6,788,23.3,46.9,582,23.3,45.2,426,19.5,49.7,23,20,0.086,21.8445252,49.762,100,0,0,22.6611111111111,49.616,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.77
2017-11-17 01:12:00,4.578,2,642,23.8,44.6,788,23.3,46.9,585,23.3,45.1,431,19.5,49.7,23,24,0.086,21.8206344,49.853,100,0,0,22.6372222222222,49.487,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.8
2017-11-17 01:13:00,3.723,2,637,23.8,44.7,785,23.3,46.9,590,23.2,45.3,429,19.5,49.8,23,24,0.085,21.8206344,49.885,100,0,0,22.6372222222222,49.487,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.86
2017-11-17 01:14:00,3.342,2,640,23.8,44.7,785,23.3,46.8,586,23.2,45.1,429,19.4,49.8,23,24,0.085,21.8206344,49.885,100,0,0,22.6127777777778,49.547,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.951
2017-11-17 01:15:00,3.647,2,646,23.8,44.7,783,23.3,46.8,582,23.2,45,431,19.4,49.8,23,24,0.088,21.8206344,50.011,100,0,0,22.6372222222222,49.867,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.981
2017-11-17 01:16:00,3.311,2,650,23.8,44.7,781,23.3,46.7,581,23.2,45,429,19.4,49.9,23,24,0.088,21.8206344,49.759,100,0,0,22.6127777777778,49.832,23.156,22.616,23.161,0,0,0,0,18.4377777777778,60.981
2017-11-17 01:17:00,4.73,1,658,23.8,44.6,779,23.3,46.8,585,23.2,44.9,428,19.4,50.4,23,24,0.086,21.8206344,49.822,100,0,0,22.6127777777778,49.927,23.156,22.616,23.161,0,0,0,0,18.4611111111111,61.135
2017-11-17 01:18:00,3.372,2,661,23.8,44.7,776,23.3,46.8,586,23.2,45,424,19.4,50.1,23,24,0.086,21.8206344,50.295,100,0,0,22.6127777777778,49.8,23.156,22.616,23.161,0,0,0,0,18.4611111111111,60.955
2017-11-17 01:19:00,3.098,2,660,23.8,44.6,775,23.3,46.8,581,23.2,45.2,431,19.4,50.1,23,24,0.085,21.8206344,50.201,100,0,0,22.6127777777778,49.863,23.156,22.616,23.161,0,0,0,0,18.4611111111111,60.924
2017-11-17 01:20:00,4.959,2,654,23.8,44.6,781,23.3,46.8,580,23.2,45.1,432,19.4,50.1,23,24,0.085,21.8206344,50.327,100,0,0,22.6127777777778,49.863,23.156,22.616,23.161,0,0,0,0,18.4611111111111,60.985
2017-11-17 01:21:00,4.334,2,652,23.8,44.5,780,23.3,46.7,581,23.2,45.1,435,19.4,50.6,23,24,0.084,21.8206344,50.138,100,0,0,22.6127777777778,49.705,23.156,22.616,23.161,0,0,0,0,18.485,60.657
2017-11-17 01:22:00,3.006,2,651,23.8,44.5,776,23.3,46.7,576,23.2,45.1,437,19.4,50.2,23,24,0.084,21.8206344,49.822,100,0,0,22.6127777777778,49.515,23.156,22.616,23.161,0,0,0,0,18.485,60.567
