Time,PMin,PMout,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR3,T_BR3,RH_BR3,FRM1_IAQ,FRM2_BR1,NO2_IAQ,TRO_BA3_T,TRO_BA3_RH,TRO_BA2_T,TRO_BA2_RH,MTR_BA3,MTR_BA2,MTR_TO1,ANM_RHD,LAU_PLD_Power,TRH_GRL_T,TRH_GRL_RH,IBU_CLB,IBU_CLF,IBU_CRF,IBU_OVN,STN_DGH1,STN_DPT,TRO_OUT_T,TRO_OUT_RH
2018-01-12 23:28:00,23,3.845,1217,25.7,44.3,1117,25,42.6,1196,25.1,43.8,23,27,0,24.0022222222222,36.626,25.5011111111111,47.491,0,100,0,0,0.84,24.3922222222222,49.685,26.092,26.139,26.105,24.125,0,0,14.6011111111111,46.441
2018-01-12 23:29:00,23,2.976,1213,25.7,44.3,1116,25,42.5,1202,25.1,43.8,23,27,0,24.0022222222222,36.89,25.5011111111111,47.17,0,100,0,0,0.84,24.3677777777778,50,26.092,26.139,26.105,24.125,0,0,14.6011111111111,46.285
2018-01-12 23:30:00,22,2.976,1212,25.7,44.4,1110,24.9,42.5,1202,25.1,43.8,24,27,0,24.0022222222222,37.056,25.5011111111111,47.105,0,100,0,0,0.86,24.3677777777778,51.237,26.092,26.139,26.105,24.125,0,0,14.6011111111111,46.503
2018-01-12 23:31:00,23,2.96,1217,25.7,44.4,1110,24.9,42.6,1202,25.1,43.8,24,27,0,24.0022222222222,36.692,25.5011111111111,47.395,0,100,0,0,0.85,24.3677777777778,50.159,26.092,26.139,26.105,24.125,0,0,14.625,45.881
2018-01-12 23:32:00,23,2.625,1220,25.7,44.5,1106,24.9,42.6,1198,25.1,43.5,24,27,0,24.0022222222222,36.56,25.4772222222222,46.909,0,100,0,0,0.86,24.3677777777778,50.286,26.092,26.139,26.105,24.125,0,0,14.625,46.037
2018-01-12 23:33:00,22,3.677,1227,25.7,44.5,1105,24.9,42.5,1188,25.1,43.7,24,27,0,24.0022222222222,36.46,25.4772222222222,47.038,0,100,0,0,0.85,24.3677777777778,50.095,26.592,26.139,26.105,24.125,0,0,14.625,46.35
2018-01-12 23:34:00,23,5.478,1220,25.6,44.4,1101,24.9,42.6,1189,25.1,43.8,24,27,0,23.9777777777778,36.292,25.4772222222222,46.78,0,100,0,0,0.85,24.3438888888889,50.282,26.092,26.139,26.105,24.125,0,0,14.6011111111111,46.722
2018-01-12 23:35:00,22,4.089,1209,25.6,44.4,1102,24.9,42.6,1191,25.1,43.6,24,27,0,23.9538888888889,36.29,25.4772222222222,46.973,0,100,0,0,0.85,24.3438888888889,50.092,26.092,26.139,26.105,24.125,0,0,14.625,46.256
2018-01-12 23:36:00,22,4.99,1195,25.6,44.3,1102,24.9,42.7,1189,25.1,43.5,24,27,0,23.9538888888889,36.489,25.4772222222222,47.07,0,100,0,0,0.84,24.3438888888889,49.933,26.092,26.139,26.105,24.125,0,0,14.6011111111111,46.441
2018-01-12 23:37:00,23,3.372,1185,25.6,44.3,1098,24.9,42.7,1189,25.1,43.5,24,27,0,23.9538888888889,36.356,25.4772222222222,47.102,0,100,0,0,0.85,24.32,50.12,26.092,26.139,26.105,24.125,0,0,14.5288888888889,46.494
2018-01-12 23:38:00,21,4.273,1175,25.6,44.2,1104,24.9,42.7,1192,25.1,43.3,24,27,0,23.93,36.387,25.4772222222222,47.038,0,100,0,0,0.86,24.32,50.12,26.092,26.139,26.105,24.125,0,0,14.505,45.991
2018-01-12 23:39:00,21,2.548,1175,25.6,44.2,1109,24.9,42.8,1196,25.1,43.4,24,27,0,23.93,36.619,25.4772222222222,47.038,0,100,0,0,0.83,24.2961111111111,50.022,26.092,26.139,26.105,24.125,0,0,14.505,45.866
2018-01-12 23:40:00,22,2.747,1169,25.6,44.2,1109,24.9,42.8,1198,25.1,43.5,24,27,0,23.93,36.42,25.4772222222222,46.973,0,100,0,0,0.82,24.2961111111111,49.958,26.092,26.139,26.105,24.125,0,0,14.505,46.116
2018-01-12 23:41:00,21,3.403,1170,25.6,44.2,1106,24.9,42.7,1194,25.1,43.5,24,27,0,23.905,36.616,25.4772222222222,46.973,0,100,0,0,0.83,24.2961111111111,50.149,26.092,26.139,26.105,24.125,0,0,14.4572222222222,46.173
2018-01-12 23:42:00,21,3.738,1165,25.6,44.1,1110,24.9,42.8,1185,25.1,43.4,24,27,0,23.905,36.749,25.5011111111111,46.88,0,100,0,0,0.84,24.2722222222222,50.082,26.092,26.139,26.105,24.125,0,0,14.4572222222222,46.548
2018-01-12 23:43:00,22,3.54,1161,25.6,44.1,1110,24.9,42.8,1177,25.1,43.4,24,27,0,23.905,36.583,25.5011111111111,47.588,0,100,0,0,0.85,24.2722222222222,50.336,26.092,26.139,26.105,24.125,0,0,14.505,46.366
2018-01-12 23:44:00,21,3.677,1158,25.6,44.1,1111,24.9,42.8,1177,25.1,43.4,24,27,0,23.905,36.583,25.5738888888889,47.082,0,100,0,0,0.85,24.2477777777778,50.016,26.092,26.139,26.105,24.125,0,0,14.4572222222222,46.922
2018-01-12 23:45:00,21,3.525,1152,25.6,44.1,1110,24.9,42.9,1177,25.1,43.3,24,27,0,23.8811111111111,36.614,25.5977777777778,46.924,0,100,0,0,0.85,24.2477777777778,50.111,26.092,26.139,26.105,24.125,0,0,14.4088888888889,46.479
2018-01-12 23:46:00,21,3.342,1148,25.6,44,1110,24.9,43.1,1173,25.1,43.3,24,27,0,23.8811111111111,36.713,25.5738888888889,47.082,0,100,0,0,0.84,24.2477777777778,50.016,26.092,26.139,26.105,24.125,0,0,14.3372222222222,46.533
2018-01-12 23:47:00,21,3.754,1140,25.6,44.1,1110,24.9,42.9,1164,25.1,43.5,24,27,0,23.8572222222222,36.843,25.5738888888889,47.114,0,100,0,0,0.83,24.2227777777778,50.584,26.092,26.139,26.105,24.125,0,0,14.3138888888889,46.686
2018-01-12 23:48:00,21,3.479,1129,25.6,44.2,1115,24.9,43,1169,25.1,43.5,24,27,0,23.8572222222222,36.611,25.525,47.012,0,100,0,0,0.85,24.2477777777778,50.587,26.092,26.139,26.105,24.125,0,0,14.29,47.43
2018-01-12 23:49:00,21,3.021,1130,25.6,44.2,1119,24.7,43.2,1186,25,43.7,24,27,0,23.8572222222222,36.744,25.525,47.044,0,100,0,0,0.87,24.2477777777778,50.143,26.092,26.139,26.105,24.125,0,0,14.2177777777778,47.016
2018-01-12 23:50:00,21,3.159,1131,25.6,44.2,1121,24.8,43.1,1192,25.1,43.7,24,27,0,23.8572222222222,36.479,25.5011111111111,46.654,0,100,0,0,0.84,24.2227777777778,50.139,26.092,26.139,26.105,24.125,0,0,14.2177777777778,47.67
2018-01-12 23:51:00,21,2.945,1135,25.6,44.2,1126,24.9,43.1,1189,25.1,43.6,24,26,0,23.8572222222222,36.678,25.5011111111111,46.654,0,100,0,0,0.82,24.2227777777778,50.235,26.092,26.139,26.105,24.125,0,0,14.1938888888889,47.667
2018-01-12 23:52:00,21,2.884,1128,25.5,44.2,1129,24.8,43.2,1191,25.1,43.6,24,26,0,23.8327777777778,36.543,25.4772222222222,46.845,0,100,0,0,0.85,24.2227777777778,50.108,26.092,26.139,26.105,24.125,0,0,14.17,47.57
2018-01-12 23:53:00,20,3.861,1137,25.5,44.2,1131,24.8,43.3,1189,25.1,43.5,24,26,0,23.8327777777778,36.477,25.4772222222222,46.877,0,100,0,0,0.86,24.2227777777778,49.853,26.092,26.139,26.105,24.125,0,0,14.17,48.036
2018-01-12 23:54:00,21,3.555,1140,25.5,44.2,1143,24.9,43.2,1188,25.1,43.5,24,26,0,23.8088888888889,36.441,25.4527777777778,46.97,0,100,0,0,0.85,24.1988888888889,49.914,26.092,26.139,26.105,24.125,0,0,14.1222222222222,47.471
2018-01-12 23:55:00,20,3.326,1140,25.5,44.1,1153,24.9,43.2,1188,25.1,43.6,24,26,0,23.8088888888889,36.607,25.4527777777778,46.777,0,100,0,0,0.85,24.1988888888889,49.946,26.092,26.139,26.105,24.125,0,0,14.1222222222222,47.222
2018-01-12 23:56:00,20,3.22,1128,25.5,44.1,1169,24.9,43.2,1189,25,43.6,24,26,0,23.8088888888889,36.739,25.4527777777778,46.777,0,100,0,0,0.84,24.175,49.783,26.092,26.139,26.105,24.125,0,0,14.1461111111111,46.945
2018-01-12 23:57:00,20,3.784,1129,25.5,44,1178,24.8,43.2,1194,25,43.7,24,26,0,23.8088888888889,36.441,25.4527777777778,46.809,0,100,0,0,0.85,24.1511111111111,49.844,26.092,26.139,26.105,24.125,0,0,14.17,47.29
2018-01-12 23:58:00,20,2.533,1121,25.5,44,1180,24.8,43.2,1193,25,43.6,24,26,0,23.785,36.472,25.4527777777778,46.777,0,100,0,0,0.84,24.1511111111111,49.907,26.092,26.139,26.105,24.125,0,0,14.1222222222222,47.222
2018-01-12 23:59:00,20,2.625,1108,25.5,43.9,1181,24.8,43.2,1193,25,43.5,24,26,0,23.785,36.505,25.4277777777778,46.71,0,100,0,0,0.85,24.1511111111111,49.907,26.092,26.139,26.105,24.125,0,0,14.0738888888889,47.278
2018-01-13 00:00:00,19,2.716,1102,25.5,43.9,1181,24.8,43.2,1202,25,43.6,24,26,0,23.7611111111111,36.602,25.4277777777778,46.645,0,100,0,0,0.86,24.1511111111111,50.035,26.092,26.139,26.105,24.125,0,0,14.0261111111111,47.707
2018-01-13 00:01:00,20,3.189,1098,25.5,43.9,1185,24.8,43.2,1202,25,43.7,24,26,0,23.7611111111111,36.404,25.4277777777778,46.645,0,100,0,0,0.85,24.1272222222222,49.777,26.092,25.639,26.105,24.125,0,0,14.0261111111111,47.583
2018-01-13 00:02:00,20,2.945,1098,25.3,44,1195,24.8,43.3,1198,25,43.7,24,26,0,23.7372222222222,36.335,25.4038888888889,46.449,0,100,0,0,0.84,24.1272222222222,49.936,26.092,25.639,26.105,24.125,0,0,14.0738888888889,47.123
2018-01-13 00:03:00,19,2.808,1096,25.4,43.9,1204,24.8,43.3,1202,25,43.7,24,26,0,23.7372222222222,36.533,25.4038888888889,46.61,0,100,0,0,0.85,24.1272222222222,49.873,26.092,25.639,26.105,24.125,0,0,14.1222222222222,47.253
2018-01-13 00:04:00,19,3.098,1092,25.5,43.9,1208,24.8,43.2,1198,25,43.6,24,26,0,23.7372222222222,36.335,25.4038888888889,46.642,0,100,0,0,0.85,24.1027777777778,49.933,26.092,25.639,26.105,24.125,0,0,14.0977777777778,46.502
2018-01-13 00:05:00,19,2.121,1088,25.4,43.9,1210,24.8,43.2,1197,25,43.6,24,26,0,23.7127777777778,36.2,25.4038888888889,46.481,0,100,0,0,0.85,24.1027777777778,49.901,26.092,25.639,26.105,24.125,0,0,14.0738888888889,46.718
2018-01-13 00:06:00,19,2.487,1088,25.4,43.8,1212,24.8,43.2,1197,25,43.6,24,26,0,23.7127777777778,36.333,25.4038888888889,46.513,0,100,0,0,0.85,24.0788888888889,49.834,26.092,25.639,26.105,24.125,0,0,14.0738888888889,46.437
2018-01-13 00:07:00,19,2.182,1079,25.4,43.8,1210,24.8,43.3,1197,25,43.6,24,26,0,23.6888888888889,36.396,25.4038888888889,46.513,0,100,0,0,0.85,24.0788888888889,49.803,26.092,25.639,26.105,24.125,0,0,14.0738888888889,46.437
2018-01-13 00:08:00,20,2.594,1075,25.4,43.9,1210,24.8,43.1,1194,25.1,43.7,24,26,0,23.6888888888889,36.396,25.4038888888889,46.578,0,100,0,0,0.86,24.0788888888889,49.834,26.092,25.639,26.105,24.125,0,0,14.05,46.465
2018-01-13 00:09:00,19,1.77,1081,25.4,43.9,1206,24.8,43.2,1192,25,43.5,24,26,0,23.665,36.592,25.38,46.639,0,100,0,0,0.85,24.055,49.863,26.092,25.639,26.105,24.125,0,0,14.0261111111111,46.369
2018-01-13 00:10:00,18,1.892,1082,25.4,43.9,1201,24.8,43.2,1198,25,43.5,24,26,0,23.665,36.361,25.38,46.575,0,100,0,0,0.83,24.055,49.863,26.092,25.639,26.105,24.125,0,0,14.05,46.715
2018-01-13 00:11:00,18,2.35,1084,25.4,43.8,1204,24.8,43.2,1202,25,43.5,24,26,0,23.665,36.592,25.38,46.543,0,100,0,0,0.84,24.055,49.863,26.092,25.639,26.105,24.125,0,0,14.05,46.808
2018-01-13 00:12:00,19,2.38,1077,25.4,43.8,1210,24.8,43.3,1202,25,43.5,24,26,0,23.6411111111111,36.491,25.38,46.704,0,100,0,0,0.85,24.055,49.831,26.092,25.639,26.105,24.125,0,0,14.05,46.933
2018-01-13 00:13:00,19,3.174,1078,25.4,43.7,1216,24.8,43.2,1198,25.1,43.5,24,26,0,23.6411111111111,36.458,25.38,46.607,0,100,0,0,0.85,24.055,49.799,26.092,25.639,26.105,24.125,0,0,14.0738888888889,46.156
2018-01-13 00:14:00,19,3.067,1061,25.4,43.8,1214,24.8,43.3,1200,25,43.5,24,26,0,23.6172222222222,36.29,25.355,46.443,0,100,0,0,0.84,24.0311111111111,49.733,26.092,25.639,26.105,24.125,0,0,14.0977777777778,45.909
2018-01-13 00:15:00,19,2.96,1069,25.4,43.7,1214,24.8,43.2,1205,25,43.4,24,26,0,23.6172222222222,36.356,25.355,46.378,0,100,0,0,0.84,24.0311111111111,49.86,26.092,25.639,26.105,24.125,0,0,14.1222222222222,45.286
2018-01-13 00:16:00,19,2.655,1065,25.4,43.8,1208,24.8,43.5,1205,25,43.5,24,26,0,23.6172222222222,36.323,25.355,46.54,0,100,0,0,0.85,24.0061111111111,49.857,26.092,25.639,26.105,24.125,0,0,14.17,45.104
2018-01-13 00:17:00,18,2.075,1059,25.3,43.7,1200,24.8,43.5,1198,25,43.4,24,26,0,23.5927777777778,35.957,25.355,46.507,0,100,0,0,0.84,24.0061111111111,49.73,26.092,25.639,26.105,24.125,0,0,14.2422222222222,44.045
2018-01-13 00:18:00,18,2.625,1061,25.3,43.7,1204,24.8,43.4,1197,25,43.5,24,26,0,23.5927777777778,35.791,25.3311111111111,46.504,0,100,0,0,0.84,24.0061111111111,49.666,26.092,25.639,26.105,24.125,0,0,14.29,43.705
2018-01-13 00:19:00,18,2.121,1053,25.3,43.8,1204,24.8,43.4,1200,25,43.3,24,26,0,23.5688888888889,35.822,25.3311111111111,46.408,0,100,0,0,0.85,23.9822222222222,49.726,26.092,25.639,26.105,24.125,0,0,14.3138888888889,42.951
2018-01-13 00:20:00,18,2.747,1061,25.3,43.7,1210,24.8,43.3,1197,25,43.4,24,26,0,23.545,35.654,25.355,46.314,0,100,0,0,0.85,23.9822222222222,49.79,26.092,25.639,26.105,24.125,0,0,14.3138888888889,43.109
2018-01-13 00:21:00,17,2.045,1057,25.3,43.7,1212,24.8,43.3,1196,25,43.4,24,26,0,23.545,35.787,25.3311111111111,46.246,0,100,0,0,0.85,23.9822222222222,49.726,26.092,25.639,26.105,24.125,0,0,14.3611111111111,42.229
2018-01-13 00:22:00,18,1.77,1051,25.3,43.7,1214,24.8,43.3,1192,25,43.3,24,26,0,23.5211111111111,35.519,25.3311111111111,46.343,0,100,0,0,0.85,23.9822222222222,49.663,26.092,25.639,26.105,24.125,0,0,14.4088888888889,41.95
2018-01-13 00:23:00,17,1.938,1046,25.3,43.7,1216,24.8,43.3,1179,25,43.3,24,26,0,23.5211111111111,35.453,25.3311111111111,46.15,0,100,0,0,0.84,23.9577777777778,49.596,26.092,25.639,26.105,24.125,0,0,14.4327777777778,41.508
2018-01-13 00:24:00,19,2.853,1042,25.3,43.7,1214,24.8,43.2,1177,25,43.3,24,26,0,23.5211111111111,35.221,25.3311111111111,46.343,0,100,0,0,0.85,23.9577777777778,49.691,26.092,25.639,26.105,24.125,0,0,14.4811111111111,41.323
2018-01-13 00:25:00,18,1.74,1042,25.3,43.7,1214,24.8,43.3,1186,25,43.3,24,26,0,23.4972222222222,35.517,25.3072222222222,46.243,0,100,0,0,0.85,23.9577777777778,49.723,26.092,25.639,26.105,24.125,0,0,14.505,40.881
2018-01-13 00:26:00,18,1.984,1040,25.3,43.7,1210,24.7,43.3,1186,25,43.4,24,26,0,23.4972222222222,35.65,25.3072222222222,46.308,0,100,0,0,0.85,23.9338888888889,49.656,26.092,25.639,26.105,24.125,0,0,14.5288888888889,40.757
2018-01-13 00:27:00,18,1.175,1038,25.3,43.6,1214,24.7,43.3,1186,25,43.3,24,26,0,23.4722222222222,35.614,25.3072222222222,46.211,0,100,0,0,0.85,23.9338888888889,49.72,26.092,25.639,26.105,24.125,0,0,14.5527777777778,41.141
2018-01-13 00:28:00,18,1.45,1038,25.3,43.7,1217,24.7,43.3,1187,25,43.4,24,26,0,23.4722222222222,35.448,25.3072222222222,46.308,0,100,0,0,0.86,23.9338888888889,49.784,26.092,25.639,26.105,24.125,0,0,14.5527777777778,41.109
2018-01-13 00:29:00,17,1.511,1040,25.3,43.7,1218,24.7,43.3,1179,25,43.4,24,26,0,23.4722222222222,35.713,25.3072222222222,46.179,0,100,0,0,0.84,23.91,49.971,26.092,25.639,26.105,24.125,0,0,14.505,40.722
2018-01-13 00:30:00,18,1.343,1045,25.3,43.6,1216,24.7,43.3,1177,25,43.3,25,26,0,23.4477777777778,35.38,25.3072222222222,46.114,0,100,0,0,0.84,23.91,49.908,26.092,25.639,26.105,24.125,0,0,14.5527777777778,41.617
2018-01-13 00:31:00,17,1.495,1043,25.3,43.6,1225,24.7,43.3,1173,25,43.3,25,26,0,23.4477777777778,35.81,25.3072222222222,46.179,0,100,0,0,0.85,23.91,49.78,26.092,25.639,26.105,24.125,0,0,14.5288888888889,40.757
2018-01-13 00:32:00,18,1.831,1043,25.3,43.7,1221,24.7,43.3,1169,25,43.2,25,26,0,23.4238888888889,35.907,25.2827777777778,46.144,0,100,0,0,0.84,23.8861111111111,49.936,26.092,25.639,26.105,24.125,0,0,14.5527777777778,41.077
2018-01-13 00:33:00,18,1.724,1045,25.2,43.7,1225,24.7,43.2,1171,25,43,25,26,0,23.4238888888889,35.841,25.2827777777778,46.144,0,100,0,0,0.85,23.8861111111111,50.095,26.092,25.639,26.105,24.125,0,0,14.505,41.263
2018-01-13 00:34:00,16,1.404,1051,25.2,43.8,1225,24.7,43.3,1174,25,43.1,25,26,0,23.4238888888889,35.775,25.2827777777778,46.047,0,100,0,0,0.85,23.8861111111111,50.158,26.092,25.639,26.105,24.125,0,0,14.5288888888889,39.992
2018-01-13 00:35:00,17,2.564,1053,25.2,43.7,1232,24.7,43.3,1176,25,43.1,25,26,0,23.4,35.375,25.2827777777778,46.079,0,100,0,0,0.84,23.8861111111111,49.682,26.092,25.639,26.105,24.125,0,0,14.5527777777778,40.154
2018-01-13 00:36:00,17,2.106,1054,25.2,43.7,1242,24.7,43.3,1170,25,43.1,25,26,0,23.4,35.574,25.2577777777778,45.947,0,100,0,0,0.86,23.8622222222222,49.838,26.092,25.639,26.105,24.125,0,0,14.6488888888889,39.878
2018-01-13 00:37:00,17,1.709,1049,25.2,43.8,1242,24.7,43.3,1165,25,43.1,25,26,0,23.4,35.441,25.2577777777778,45.979,0,100,0,0,0.85,23.8622222222222,49.711,26.092,25.639,26.105,24.125,0,0,14.6727777777778,38.921
2018-01-13 00:38:00,17,1.572,1052,25.2,43.7,1240,24.7,43.3,1165,25,43,25,26,0,23.4,35.375,25.2827777777778,46.015,0,100,0,0,0.86,23.8622222222222,49.838,26.092,25.639,26.105,24.125,0,0,14.7211111111111,39.566
2018-01-13 00:39:00,17,1.648,1054,25.2,43.7,1237,24.7,43.3,1164,25,43,25,26,0,23.4,34.844,25.2577777777778,45.947,0,100,0,0,0.84,23.8622222222222,49.838,26.092,25.639,26.105,24.125,0,0,14.7677777777778,40.082
2018-01-13 00:40:00,16,1.755,1054,25.2,43.7,1235,24.7,43.3,1161,25,43.3,25,26,0,23.3761111111111,35.439,25.2577777777778,46.012,0,100,0,0,0.86,23.8622222222222,50.028,26.092,25.639,26.105,24.125,0,0,14.745,40.016
2018-01-13 00:41:00,17,1.862,1051,25.2,43.7,1240,24.7,43.3,1161,25,43.1,25,26,0,23.3761111111111,35.539,25.2577777777778,46.044,0,100,0,0,0.84,23.8622222222222,49.711,26.092,25.639,26.105,24.125,0,0,14.7677777777778,39.22
2018-01-13 00:42:00,16,1.541,1045,25.2,43.6,1240,24.7,43.4,1165,25,43.1,25,26,0,23.3761111111111,35.174,25.2577777777778,45.979,0,100,0,0,0.86,23.8377777777778,49.707,26.092,25.639,26.105,24.125,0,0,14.745,39.345
2018-01-13 00:43:00,16,2.213,1045,25.2,43.6,1246,24.7,43.4,1154,25,43.1,25,26,0,23.3761111111111,35.174,25.2577777777778,45.915,0,100,0,0,0.84,23.8377777777778,49.676,26.092,25.639,26.105,24.125,0,0,14.7922222222222,37.843
2018-01-13 00:44:00,17,1.389,1042,25.2,43.6,1244,24.7,43.4,1147,24.9,43.1,25,26,0,23.3761111111111,34.909,25.2338888888889,45.912,0,100,0,0,0.85,23.8377777777778,49.771,26.092,25.639,26.105,24.125,0,0,14.9361111111111,37.73
2018-01-13 00:45:00,15,1.404,1040,25.2,43.6,1247,24.7,43.4,1142,25,43.1,25,26,0,23.3761111111111,35.24,25.2338888888889,45.815,0,100,0,0,0.86,23.8138888888889,49.482,26.092,25.639,26.105,24.125,0,0,14.9838888888889,38.185
2018-01-13 00:46:00,16,1.16,1026,25.2,43.6,1246,24.6,43.5,1142,25,43.1,25,26,0,23.3761111111111,34.842,25.2338888888889,45.912,0,100,0,0,0.87,23.8138888888889,49.609,26.092,25.639,26.105,24.125,0,0,14.9838888888889,38.313
2018-01-13 00:47:00,16,1.923,1023,25.2,43.6,1243,24.6,43.5,1149,25,43.1,25,26,0,23.3761111111111,34.676,25.2338888888889,45.847,0,100,0,0,0.85,23.8138888888889,49.672,26.092,25.639,26.105,24.125,0,0,15.0311111111111,37.096
2018-01-13 00:48:00,16,1.419,1023,25.2,43.6,1242,24.6,43.6,1145,25,43,25,26,0,23.3761111111111,34.776,25.2338888888889,45.88,0,100,0,0,0.84,23.79,49.669,26.092,25.639,26.105,24.125,0,0,15.1511111111111,36.527
2018-01-13 00:49:00,17,1.282,1026,25.2,43.5,1246,24.5,43.7,1141,24.9,43.3,25,26,0,23.3761111111111,34.875,25.2338888888889,45.88,0,100,0,0,0.85,23.79,49.669,26.092,25.639,26.105,24.125,0,0,15.2227777777778,36.76
2018-01-13 00:50:00,16,1.068,1026,25.1,43.6,1255,24.6,43.6,1139,24.9,43.2,25,26,0,23.3761111111111,34.842,25.21,45.812,0,100,0,0,0.85,23.7661111111111,49.761,26.092,25.639,26.105,24.125,0,0,15.2227777777778,36.793
2018-01-13 00:51:00,15,0.9,1034,25.1,43.6,1255,24.6,43.4,1137,24.9,43.1,25,26,0,23.3761111111111,35.008,25.21,45.748,0,100,0,0,0.85,23.7661111111111,49.761,26.092,25.639,26.105,24.125,0,0,15.175,36.4
2018-01-13 00:52:00,16,1.221,1030,25.1,43.6,1249,24.6,43.6,1134,24.9,43.1,25,26,0,23.3761111111111,35.141,25.21,45.78,0,100,0,0,0.84,23.7661111111111,49.698,26.092,25.639,26.105,24.125,0,0,15.1988888888889,37.371
2018-01-13 00:53:00,16,1.266,1026,25.1,43.6,1259,24.6,43.5,1134,24.9,43.1,25,26,0,23.3522222222222,34.939,25.21,45.78,0,100,0,0,0.83,23.7422222222222,49.663,26.092,25.639,26.105,24.125,0,0,15.2227777777778,36.89
2018-01-13 00:54:00,15,1.526,1030,25.1,43.6,1262,24.6,43.5,1132,24.9,43.1,25,26,0,23.3522222222222,35.105,25.21,45.78,0,100,0,0,0.85,23.7422222222222,49.727,26.092,25.639,26.105,24.125,0,0,15.1988888888889,36.629
2018-01-13 00:55:00,15,1.465,1030,25.1,43.5,1262,24.6,43.5,1142,24.9,43,25,26,0,23.3522222222222,34.939,25.21,45.683,0,100,0,0,0.86,23.7422222222222,49.631,26.092,25.639,25.605,24.125,0,0,15.175,37.304
2018-01-13 00:56:00,15,1.907,1026,25.1,43.6,1262,24.6,43.5,1143,24.9,43,25,26,0,23.3522222222222,34.707,25.21,45.651,0,100,0,0,0.87,23.7172222222222,49.692,26.092,25.639,25.605,24.125,0,0,15.0788888888889,37.036
2018-01-13 00:57:00,15,1.068,1023,25.1,43.5,1253,24.6,43.5,1147,24.9,43,25,26,0,23.3522222222222,35.039,25.21,45.683,0,100,0,0,0.86,23.7172222222222,49.755,25.592,25.639,25.605,24.125,0,0,15.0077777777778,37.448
2018-01-13 00:58:00,15,0.855,1018,25.1,43.5,1247,24.6,43.6,1151,24.9,43,25,26,0,23.3522222222222,34.906,25.21,46.232,0,100,0,0,0.84,23.7172222222222,49.755,25.592,25.639,25.605,24.125,0,0,14.9361111111111,37.183
2018-01-13 00:59:00,15,0.793,1014,25.1,43.5,1252,24.6,43.5,1149,24.9,43,25,26,0,23.3277777777778,34.937,25.2577777777778,46.238,0,100,0,0,0.84,23.7172222222222,49.787,25.592,25.639,25.605,24.125,0,0,14.84,37.623
2018-01-13 01:00:00,15,1.129,1016,25.1,43.5,1253,24.6,43.6,1145,24.9,43,24,26,0,23.3277777777778,34.97,25.2827777777778,45.918,0,100,0,0,0.85,23.6927777777778,50.26,25.592,25.639,25.605,24.125,0,0,14.8161111111111,37.846
2018-01-13 01:01:00,15,0.855,1020,25.1,43.5,1254,24.6,43.6,1145,24.9,42.9,24,26,0,23.3277777777778,35.103,25.2827777777778,45.853,0,100,0,0,0.86,23.6927777777778,49.72,25.592,25.639,26.105,24.125,0,0,14.84,36.238
2018-01-13 01:02:00,15,1.312,1021,24.9,43.6,1256,24.6,43.7,1144,24.9,42.9,24,26,0,23.3277777777778,37.417,25.2577777777778,45.721,0,100,0,0,0.84,23.6927777777778,49.752,25.592,25.639,26.105,24.125,0,0,14.8877777777778,36.92
2018-01-13 01:03:00,14,0.717,1014,25,43.5,1249,24.6,43.6,1156,24.9,42.8,24,26,0,23.3277777777778,34.638,25.2338888888889,45.654,0,100,0,0,0.85,23.6927777777778,49.625,25.592,25.639,25.605,24.125,0,0,15.0311111111111,36.515
2018-01-13 01:04:00,15,1.266,1011,25,43.6,1249,24.6,43.7,1142,24.9,42.9,24,26,0,23.3277777777778,34.838,25.21,45.457,0,100,0,0,0.85,23.6688888888889,49.622,25.592,25.639,25.605,24.125,0,0,15.0077777777778,36.803
2018-01-13 01:05:00,15,0.717,1014,25,43.6,1252,24.5,43.7,1132,24.9,42.9,24,26,0,23.3277777777778,34.439,25.21,45.586,0,100,0,0,0.86,23.6688888888889,49.717,25.592,25.639,25.605,24.125,0,0,15.0788888888889,35.841
2018-01-13 01:06:00,15,0.717,1016,25,43.5,1251,24.6,43.6,1125,24.8,42.9,24,26,0,23.3277777777778,37.68,25.21,45.748,0,100,0,0,0.84,23.6688888888889,49.654,25.592,25.639,25.605,24.125,0,0,15.1027777777778,35.228
2018-01-13 01:07:00,15,0.702,1012,25,43.5,1251,24.6,43.6,1122,24.8,42.9,24,26,0,23.3277777777778,35.633,25.1861111111111,45.648,0,100,0,0,0.84,23.645,49.492,25.592,25.639,25.605,24.125,0,0,15.2938888888889,30.971
2018-01-13 01:08:00,15,0.702,1010,25,43.5,1251,24.6,43.7,1119,24.8,42.8,24,26,0,23.3522222222222,37.386,25.1861111111111,45.583,0,100,0,0,0.86,23.645,49.587,25.592,25.639,25.605,24.125,0,0,15.605,29.713
2018-01-13 01:09:00,15,0.702,1008,25,43.5,1254,24.6,43.9,1123,24.8,42.8,24,26,0,23.3761111111111,35.34,25.1861111111111,45.648,0,100,0,0,0.84,23.645,49.65,25.592,25.639,25.605,24.125,0,0,15.8672222222222,27.715
2018-01-13 01:10:00,14,0.717,1002,25,43.5,1257,24.6,43.9,1123,24.8,42.9,24,26,0,23.3761111111111,35.539,25.1622222222222,45.58,0,100,0,0,0.85,23.6211111111111,49.647,25.592,25.639,25.605,24.125,0,0,16.2488888888889,28.177
