Time,PMout,PMin,CO2_IAQ,T_IAQ,RH_IAQ,CO2_BR1,T_BR1,RH_BR1,CO2_BR2,T_BR2,RH_BR2,CO2_BR3,T_BR3,RH_BR3,CO2_OUT,T_OUT,RH_OUT,FRM1_IAQ,FRM2_BR1,TRO_BA1_T,TRO_BA1_RH,TRO_BA2_T,TRO_BA2_RH,TRO_BA3_T,TRO_BA3_RH,TRO_BA4_T,TRO_BA4_RH,TRO_LAU_T,TRO_LAU_RH,ANM_TO1,MTR_BA1,MTR_BA2,MTR_BA3,MTR_BA4,MTR_LAU,ANM_RHD,LAU_PLD_Power,TRH_GRL_T,TRH_GRL_RH,TRH_BR1_T,TRH_BR1_RH,IBU_CLB,IBU_CLF,IBU_CRB,IBU_CRF,IBU_CCB,IBU_OVN,STN_DGH1,STN_DPT,STN_DPT2,TRO_OUT_T,TRO_OUT_RH
2017-10-22 23:03:00,10.056,1,826,26.5,35.3,885,22.8,40.3,802,22.5,42.2,915,23.5,40.9,610,18.9,36.5,11,26,24.438066,31.431,24.3877777777778,32.266,24.05,38.807,23.905,39.842,23.5688888888889,39.282,0,0,0,0,0,100,0,0.16,26.2372222222222,39.299,14.0527777777778,59.405,26.656,26.129,26.617,26.102,26.662,25.615,0,0,0,18.3661111111111,44.508
2017-10-22 23:04:00,10.513,1,838,26.5,35.4,871,22.5,40.1,812,22.5,41.6,920,23.3,40.5,607,18.9,36.6,11,26,24.4141752,31.227,24.3877777777778,32.467,23.9538888888889,38.435,23.905,39.35,23.4238888888889,39.136,0,0,0,0,0,100,0,0.16,26.2611111111111,39.235,13.6438888888889,60.232,26.656,26.129,26.617,26.102,26.662,25.615,0,0,0,18.3188888888889,44.788
2017-10-22 23:05:00,9.537,1,830,26.5,35.3,862,22.5,39.9,815,22.4,41.2,923,23.2,40.3,606,18.9,36.5,11,26,24.3897288,31.426,24.3627777777778,32.599,23.8572222222222,38.82,23.8811111111111,38.789,23.28,39.775,0,0,0,0,0,100,0,0.16,26.2372222222222,39.332,14.4361111111111,79.429,26.656,26.129,26.617,26.102,26.662,25.615,0,0,0,18.2711111111111,44.687
2017-10-22 23:06:00,10.803,1,830,26.5,35.1,853,22.3,40.6,816,22.4,41.6,927,23,40.1,607,18.9,36.4,11,26,24.340836,31.489,24.3388888888889,32.53,23.7611111111111,40.35,23.8811111111111,38.559,23.1361111111111,41.456,0,0,0,0,0,100,0,0.16,26.2372222222222,39.134,16.1077777777778,76.713,26.656,26.129,26.117,26.102,26.662,25.615,0,0,0,18.2472222222222,45.319
2017-10-22 23:07:00,14.115,1,822,26.5,35.1,853,22.2,42.6,816,22.4,43.2,929,22.9,40.1,607,18.9,36.4,11,26,24.2930544,31.989,24.315,32.594,23.665,39.554,23.8572222222222,38.754,23.0638888888889,42.454,0,0,0,0,0,100,0,0.16,26.2611111111111,39.07,17.2038888888889,60.57,26.656,26.129,26.117,26.102,26.662,25.615,0,0,0,18.2,45.155
2017-10-22 23:08:00,11.124,1,815,26.5,35.2,853,22.3,43.1,818,22.3,43.8,923,22.9,41,610,18.9,36.3,11,26,24.2930544,32.257,24.2911111111111,33.395,23.6172222222222,39.024,23.8572222222222,39.935,23.04,43.002,0,0,0,0,0,100,0,0.16,26.2611111111111,39.433,17.9177777777778,58.209,26.656,26.129,26.117,26.102,26.662,25.615,0,0,0,18.1761111111111,46.323
2017-10-22 23:09:00,12.024,1,815,26.5,35.1,856,22.4,42.9,816,22.3,43.7,920,23,41.6,616,18.9,37,11,26,24.2930544,31.72,24.2672222222222,33.159,23.5927777777778,38.069,23.8572222222222,39.05,23.04,43.261,0,0,0,0,0,100,0,0.16,26.2611111111111,38.938,18.465,56.189,26.656,26.129,26.117,26.102,26.662,25.615,0,0,0,18.2238888888889,47.275
2017-10-22 23:10:00,14.435,1,815,26.5,35.1,855,22.5,42.7,813,22.4,43.4,916,23,41.8,615,18.9,36.8,11,26,24.2930544,31.989,24.2427777777778,32.789,23.5688888888889,37.639,23.8572222222222,39.148,23.0877777777778,43.267,0,0,0,0,0,100,0,0.15,26.2611111111111,39.004,18.9877777777778,54.7,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.2,46.262
2017-10-22 23:11:00,10.956,1,826,26.5,35.1,853,22.6,42.5,816,22.3,43.3,915,23,42,612,18.8,37.2,11,26,24.2691636,31.382,24.2427777777778,32.856,23.5688888888889,36.847,23.8572222222222,38.524,23.16,43.146,0,0,0,0,0,100,0,0.17,26.2611111111111,39.004,19.2727777777778,54.588,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.2,46.136
2017-10-22 23:12:00,10.727,1,828,26.5,35.2,859,22.7,42.5,810,22.3,43.7,916,23,42.1,617,18.8,37.3,11,17,24.2691636,31.483,24.2188888888889,32.854,23.5927777777778,36.387,23.8572222222222,38.787,23.2322222222222,43.089,0,0,0,0,0,100,0,0.17,26.285,39.139,19.6061111111111,52.591,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.1522222222222,46.193
2017-10-22 23:13:00,12.955,1,827,26.5,35.2,866,22.8,42.6,808,22.3,43.8,921,23.1,42,620,18.8,37.3,11,17,24.2691636,31.45,24.195,32.718,23.6172222222222,36.092,23.8327777777778,38.456,23.3038888888889,42.968,0,0,0,0,0,100,0,0.15,26.2611111111111,39.103,19.9161111111111,52.448,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.1288888888889,45.178
2017-10-22 23:14:00,10.636,1,824,26.5,35.2,879,22.8,42.5,812,22.3,43.8,933,23.2,41.9,617,18.8,37.2,11,17,24.2447172,31.38,24.195,32.885,23.6411111111111,36.061,23.8327777777778,38.39,23.3761111111111,42.847,0,0,0,0,0,100,0,0.17,26.285,39.436,20.13,50.791,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.105,45.586
2017-10-22 23:15:00,10.361,1,819,26.5,35.2,885,22.9,42.5,808,22.3,44.2,939,23.2,41.9,617,18.8,37.3,11,17,24.2447172,31.582,24.1711111111111,32.849,23.665,35.765,23.8327777777778,38.357,23.4477777777778,42.66,0,0,0,0,0,100,0,0.16,26.2611111111111,39.169,20.3922222222222,50.544,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.105,45.301
2017-10-22 23:16:00,13.291,1,828,26.5,35.2,894,22.9,42.3,807,22.3,44.1,934,23.3,41.9,616,18.8,37.5,11,17,24.2447172,31.649,24.1461111111111,32.78,23.6888888888889,35.668,23.8088888888889,38.19,23.5211111111111,42.506,0,0,0,0,0,100,0,0.16,26.2611111111111,39.301,20.6061111111111,49.725,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.1288888888889,45.558
2017-10-22 23:17:00,11.795,1,826,26.5,35.3,894,23,42.3,805,22.3,44,935,23.3,42,615,18.7,37.3,11,17,24.2208264,31.177,24.1222222222222,32.979,23.7127777777778,35.306,23.8088888888889,38.42,23.5688888888889,42.382,0,0,0,0,0,100,0,0.16,26.285,39.205,20.7972222222222,49.056,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.0811111111111,45.489
2017-10-22 23:18:00,10.712,1,819,26.4,35.3,904,23,42.4,802,22.3,44.2,939,23.3,41.9,615,18.7,37.1,11,17,24.1969356,31.645,24.1222222222222,33.046,23.7611111111111,35.211,23.8088888888889,38.453,23.6411111111111,42.292,0,0,0,0,0,100,0,0.15,26.285,39.172,21.0122222222222,48.832,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.0327777777778,45.514
2017-10-22 23:19:00,11.963,1,819,26.5,35.4,912,23.1,42.3,802,22.3,44.3,950,23.4,42.1,616,18.7,37.1,11,17,24.1480428,31.17,24.0977777777778,33.11,23.785,35.08,23.8088888888889,38.782,23.6888888888889,42.135,0,0,0,0,0,100,0,0.16,26.2611111111111,39.367,21.1788888888889,48.157,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,18.01,45.986
2017-10-22 23:20:00,11.154,1,815,26.4,35.4,917,23.2,42.3,804,22.3,44.2,958,23.4,42.1,607,18.7,37,11,17,24.0997056,31.234,24.0977777777778,33.244,23.8088888888889,35.116,23.785,38.878,23.7372222222222,42.076,0,0,0,0,0,100,0,0.16,26.2611111111111,39.565,21.37,47.991,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.9861111111111,46.331
2017-10-22 23:21:00,13.107,1,813,26.4,35.4,925,23.2,42,804,22.4,44.3,964,23.4,42.1,607,18.7,37.1,11,17,24.0280332,31.026,24.0738888888889,32.841,23.8327777777778,34.952,23.785,38.484,23.785,41.983,0,0,0,0,0,100,0,0.17,26.2611111111111,39.499,21.5127777777778,47.374,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.915,46.385
2017-10-22 23:22:00,12.512,1,819,26.5,35.5,935,23.3,42.1,805,22.3,44.2,968,23.4,42.1,610,18.6,37.2,11,17,23.9558052,31.389,24.05,32.838,23.8572222222222,34.954,23.7611111111111,38.58,23.8327777777778,41.891,0,0,0,0,0,100,0,0.16,26.2611111111111,39.235,21.6561111111111,46.947,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.915,46.511
2017-10-22 23:23:00,12.65,1,827,26.5,35.5,942,23.3,42,805,22.4,44.4,966,23.4,42.2,611,18.6,37.2,12,17,23.9069124,31.418,24.05,32.805,23.8811111111111,34.89,23.7611111111111,38.317,23.8572222222222,41.861,0,0,0,0,0,100,0,0.16,26.2611111111111,39.532,21.7988888888889,46.614,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.915,46.669
2017-10-22 23:24:00,9.766,1,830,26.4,35.5,946,23.3,41.9,807,22.4,44.4,968,23.5,42.2,610,18.6,37.4,12,17,23.8591308,31.951,24.0261111111111,32.97,23.905,34.892,23.7611111111111,38.383,23.905,41.769,0,0,0,0,0,100,0,0.18,26.2611111111111,39.433,21.9427777777778,46.344,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.8911111111111,46.76
2017-10-22 23:25:00,10.33,1,828,26.4,35.5,949,23.4,41.9,807,22.4,44.4,966,23.5,42.2,606,18.6,38.4,12,17,23.8107936,32.215,24.0261111111111,33.304,23.93,34.895,23.7611111111111,38.843,23.9538888888889,41.742,0,0,0,0,0,100,0,0.17,26.2122222222222,40.154,22.0622222222222,46.167,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.9377777777778,46.829
2017-10-22 23:26:00,12.619,1,823,26.4,35.6,945,23.4,41.9,802,22.4,44.4,961,23.5,42.3,607,18.6,38.2,12,17,23.7869028,32.346,24.0022222222222,33.302,23.9538888888889,36.852,23.7372222222222,39.889,23.9777777777778,41.647,0,0,0,0,0,100,0,0.14,26.1388888888889,39.52,22.0388888888889,45.332,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.9377777777778,46.609
2017-10-22 23:27:00,13.046,1,827,26.4,35.8,943,23.5,41.8,800,22.4,44.1,966,23.5,42.2,610,18.5,38,12,17,23.7391212,32.007,24.0022222222222,32.968,23.9777777777778,40.046,23.7372222222222,40.086,24.0022222222222,41.291,0,0,0,0,0,100,0,0.15,26.0661111111111,39.743,19.44,45.401,26.156,26.129,26.117,26.102,26.662,25.615,0,0,0,17.8911111111111,46.918
2017-10-22 23:28:00,11.841,1,833,26.4,35.7,940,23.4,40.9,800,22.4,44.1,968,23.5,42.3,616,18.5,38,12,17,23.7146748,32.474,23.9777777777778,33.099,23.9538888888889,39.912,23.7372222222222,39.955,23.9538888888889,40.469,0,0,0,0,0,100,0,0.13,26.0422222222222,39.674,16.9422222222222,52.126,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.8427777777778,47.258
2017-10-22 23:29:00,10.681,1,833,26.4,35.8,922,23.3,40.6,797,22.4,43.6,964,23.5,41.8,612,18.5,38,12,17,23.6430024,32.601,23.9538888888889,33.431,23.93,39.582,23.7127777777778,40.018,23.8572222222222,39.902,0,0,0,0,0,100,0,0.16,26.0422222222222,40.004,15.44,55.494,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.7961111111111,47.063
2017-10-22 23:30:00,10.132,1,835,26.4,35.7,904,23.1,40.2,805,22.4,43.1,950,23.5,41.2,608,18.5,37.8,12,17,23.5946652,32.664,23.9538888888889,33.298,23.8572222222222,39.214,23.7127777777778,40.867,23.7127777777778,39.461,0,0,0,0,0,100,0,0.16,26.0422222222222,39.938,14.5561111111111,57.386,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.7477777777778,47.089
2017-10-22 23:31:00,11.185,1,817,26.4,35.7,894,22.8,40.1,808,22.3,42.6,936,23.4,40.7,607,18.5,37.7,12,17,23.5468836,32.526,23.93,33.496,23.785,38.779,23.7127777777778,40.279,23.545,39.246,0,0,0,0,0,100,0,0.14,26.0661111111111,40.006,14.005,60.321,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.7011111111111,48.057
2017-10-22 23:32:00,11.566,1,822,26.4,35.7,881,22.6,39.9,813,22.3,42.3,924,23.2,40.5,607,18.4,37.7,12,17,23.499102,32.856,23.905,33.16,23.6888888888889,39.426,23.6888888888889,39.36,23.4,40.18,0,0,0,0,0,100,0,0.16,26.0661111111111,39.875,14.9861111111111,81.149,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.7011111111111,47.963
2017-10-22 23:33:00,12.528,1,828,26.4,35.5,872,22.5,40.9,820,22.3,42.7,918,23.1,40,610,18.4,38,12,17,23.4741,32.853,23.8811111111111,32.99,23.5927777777778,40.593,23.6888888888889,39.229,23.2561111111111,41.859,0,0,0,0,0,100,0,0.16,26.0661111111111,39.677,16.4661111111111,73.897,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.7011111111111,47.837
2017-10-22 23:34:00,10.224,1,826,26.4,35.5,869,22.5,42.6,824,22.2,44,916,23,40.4,614,18.4,38.1,12,17,23.4257628,32.782,23.8572222222222,32.888,23.5211111111111,39.08,23.6888888888889,40.44,23.16,42.66,0,0,0,0,0,100,0,0.17,26.09,39.679,17.4422222222222,60.338,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.6772222222222,47.709
2017-10-22 23:35:00,9.796,1,828,26.4,35.6,866,22.5,43,824,22.2,44.3,909,23,41.5,612,18.4,38,12,17,23.4257628,32.916,23.8327777777778,33.22,23.4477777777778,38.547,23.665,39.783,23.1122222222222,43.14,0,0,0,0,0,100,0,0.16,26.115,39.88,18.0372222222222,58.106,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.6527777777778,47.957
2017-10-22 23:36:00,9.689,1,827,26.4,35.6,866,22.6,42.8,821,22.2,43.9,906,23,41.9,615,18.4,38.1,12,17,23.401872,33.114,23.8088888888889,33.551,23.4238888888889,38.216,23.665,39.292,23.1122222222222,43.399,0,0,0,0,0,100,0,0.17,26.115,39.748,18.6072222222222,56.088,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.605,48.17
2017-10-22 23:37:00,9.888,1,819,26.4,35.5,862,22.7,42.6,817,22.2,43.7,895,23,42,616,18.3,38,12,17,23.401872,32.98,23.8088888888889,33.652,23.4238888888889,37.986,23.665,39.292,23.16,43.437,0,0,0,0,0,100,0,0.16,26.115,39.55,19.035,54.769,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.5577777777778,48.258
2017-10-22 23:38:00,9.033,1,820,26.4,35.5,862,22.7,42.6,813,22.2,43.9,899,23,42.2,617,18.3,38.2,12,17,23.401872,33.147,23.785,33.683,23.4238888888889,37.822,23.665,39.161,23.2077777777778,43.378,0,0,0,0,0,100,0,0.17,26.1388888888889,39.718,19.345,53.113,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.51,48.502
2017-10-22 23:39:00,10.483,1,819,26.4,35.5,863,22.8,42.6,805,22.2,44.5,905,23.1,42.2,616,18.3,38.1,12,17,23.3779812,32.912,23.7611111111111,33.614,23.4238888888889,37.492,23.665,39.03,23.2561111111111,43.286,0,0,0,0,0,100,0,0.17,26.1388888888889,39.619,19.6777777777778,52.259,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.4627777777778,48.903
2017-10-22 23:40:00,11.078,1,822,26.4,35.6,869,22.9,42.4,802,22.2,44.7,909,23.1,42.3,611,18.3,38.3,12,17,23.3779812,33.179,23.7611111111111,33.914,23.4238888888889,37.163,23.6411111111111,38.929,23.3277777777778,43.165,0,0,0,0,0,100,0,0.15,26.1388888888889,39.553,19.94,51.235,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.415,48.928
2017-10-22 23:41:00,11.414,1,823,26.4,35.6,881,22.9,42.3,802,22.2,44.7,911,23.1,42.4,605,18.3,38.3,12,17,23.3779812,33.045,23.7372222222222,34.011,23.4477777777778,36.967,23.6411111111111,39.093,23.4,43.044,0,0,0,0,0,100,0,0.16,26.1627777777778,39.654,20.2011111111111,50.676,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3677777777778,48.671
2017-10-22 23:42:00,10.147,1,820,26.4,35.7,881,23,42.2,800,22.2,44.7,918,23.2,42.3,605,18.2,38.4,12,15,23.3540904,33.143,23.7127777777778,34.641,23.4722222222222,36.772,23.6172222222222,39.156,23.4477777777778,42.855,0,0,0,0,0,100,0,0.17,26.1388888888889,39.816,20.4161111111111,49.825,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3438888888889,48.731
2017-10-22 23:43:00,9.873,1,820,26.4,35.7,881,23,42.3,794,22.2,44.7,921,23.2,42.3,602,18.2,38.5,12,15,23.329644,32.941,23.7127777777778,34.176,23.4972222222222,36.642,23.6172222222222,39.123,23.5211111111111,42.766,0,0,0,0,0,100,0,0.16,26.1388888888889,39.553,20.6061111111111,49.567,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3438888888889,48.887
2017-10-22 23:44:00,10.986,1,826,26.4,35.7,885,23.1,42.6,790,22.2,44.8,922,23.2,42.3,601,18.2,38.5,12,15,23.329644,33.074,23.6888888888889,34.074,23.5211111111111,36.677,23.6172222222222,39.09,23.5688888888889,42.641,0,0,0,0,0,100,0,0.15,26.1388888888889,39.652,20.8211111111111,49.091,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.32,49.384
2017-10-22 23:45:00,10.498,1,830,26.4,35.7,888,23.2,42.4,800,22.2,44.7,933,23.3,42.5,601,18.1,38.7,12,15,23.3057532,33.072,23.665,33.938,23.545,36.25,23.6172222222222,39.09,23.6172222222222,42.517,0,0,0,0,0,100,0,0.18,26.1388888888889,39.487,20.9638888888889,48.825,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.2722222222222,49.72
2017-10-22 23:46:00,9.43,1,835,26.4,35.7,888,23.2,42.4,806,22.2,44.9,941,23.3,42.6,602,18.1,38.9,12,15,23.2818624,33.17,23.665,34.271,23.5688888888889,36.087,23.5927777777778,39.022,23.665,42.425,0,0,0,0,0,100,0,0.16,26.1388888888889,39.553,21.155,48.122,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.32,49.228
2017-10-22 23:47:00,10.163,1,830,26.4,35.8,903,23.2,42.5,804,22.2,44.5,954,23.3,42.5,601,18.1,38.9,12,15,23.2579716,33.034,23.665,34.537,23.5927777777778,36.255,23.5927777777778,39.481,23.7127777777778,42.333,0,0,0,0,0,100,0,0.18,26.1388888888889,39.619,21.3222222222222,47.795,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.32,48.915
2017-10-22 23:48:00,8.804,1,824,26.4,35.8,925,23.3,42.4,804,22.2,44.7,961,23.3,42.6,598,18.1,40.4,12,15,23.2340808,32.965,23.6411111111111,34.069,23.6172222222222,35.86,23.5688888888889,39.085,23.7372222222222,42.238,0,0,0,0,0,100,0,0.16,26.1388888888889,39.619,21.4888888888889,47.339,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.32,49.321
2017-10-22 23:49:00,10.666,1,826,26.4,35.8,938,23.3,42.4,800,22.2,44.8,964,23.3,42.4,604,18.1,40.1,12,15,23.2340808,33.232,23.6411111111111,34.169,23.6172222222222,35.86,23.5688888888889,39.183,23.785,42.179,0,0,0,0,0,100,0,0.17,26.1388888888889,39.75,21.6077777777778,47.831,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.32,49.446
2017-10-22 23:50:00,10.163,1,820,26.4,35.9,956,23.4,42.5,802,22.2,44.8,958,23.4,42.5,605,18,40.3,12,15,23.1857436,33.061,23.6172222222222,34.067,23.6411111111111,35.73,23.5688888888889,39.347,23.8088888888889,42.116,0,0,0,0,0,100,0,0.16,26.1388888888889,39.553,21.7277777777778,47.147,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.3911111111111,48.893
2017-10-22 23:51:00,10.956,1,824,26.4,35.9,983,23.4,42.4,802,22.3,44.8,954,23.4,42.4,602,18,40.7,12,15,23.1857436,32.994,23.6172222222222,34.067,23.665,35.666,23.545,39.279,23.8572222222222,42.057,0,0,0,0,0,100,0,0.17,26.1388888888889,39.619,21.8472222222222,47.098,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.51,48.158
2017-10-22 23:52:00,9.4,2,822,26.4,35.9,1012,23.5,42.4,802,22.3,45,946,23.4,42.2,600,18,41.2,12,15,23.1857436,33.128,23.6172222222222,33.867,23.6888888888889,35.768,23.545,38.984,23.8811111111111,41.994,0,0,0,0,0,100,0,0.15,26.1388888888889,39.619,21.9672222222222,46.603,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.5338888888889,48.317
2017-10-22 23:53:00,10.437,1,810,26.4,35.9,1032,23.5,42.3,800,22.3,44.9,937,23.4,42.3,593,18,41.3,13,15,23.1618528,33.059,23.5927777777778,33.998,23.7127777777778,35.803,23.545,38.853,23.905,41.964,0,0,0,0,0,100,0,0.17,26.115,39.682,22.0388888888889,46.452,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.4861111111111,48.092
2017-10-22 23:54:00,10.834,1,807,26.4,35.9,1048,23.5,42.2,799,22.3,44.8,932,23.4,42.3,587,18,41.1,13,15,23.137962,33.29,23.5927777777778,34.198,23.7127777777778,35.604,23.5211111111111,38.752,23.93,42,0,0,0,0,0,100,0,0.15,26.115,39.682,22.1577777777778,46.882,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.415,47.832
2017-10-22 23:55:00,13.153,1,812,26.4,36,1054,23.6,42,799,22.3,44.9,922,23.4,42.4,584,18,40.9,13,15,23.1140712,32.153,23.5688888888889,33.963,23.7372222222222,35.076,23.5211111111111,38.916,23.9538888888889,41.937,0,0,0,0,0,100,0,0.17,26.115,39.616,22.2538888888889,47.627,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3438888888889,48.512
2017-10-22 23:56:00,9.079,1,802,26.4,36,1044,23.6,42,800,22.3,44.9,923,23.4,42.3,582,18,40.9,13,15,23.0896248,32.752,23.5688888888889,33.663,23.7611111111111,35.177,23.5211111111111,38.949,23.9777777777778,41.94,0,0,0,0,0,100,0,0.17,26.115,39.616,22.3261111111111,47.317,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.32,48.196
2017-10-22 23:57:00,11.215,1,796,26.4,36,1029,23.6,41.8,802,22.3,44.7,922,23.4,42.4,586,18,41.2,13,15,23.0418432,33.048,23.5688888888889,33.529,23.7611111111111,35.343,23.5211111111111,39.277,24.0022222222222,41.845,0,0,0,0,0,100,0,0.16,26.115,39.616,22.3972222222222,48.25,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.3911111111111,48.424
2017-10-22 23:58:00,10.33,2,799,26.3,36.1,1013,23.7,41.8,805,22.3,44.8,918,23.4,42.2,588,17.9,40.9,13,15,23.0418432,33.248,23.545,33.96,23.785,35.512,23.4972222222222,39.012,24.0261111111111,41.815,0,0,0,0,0,100,0,0.16,26.115,39.88,22.4688888888889,50.097,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3677777777778,47.983
2017-10-22 23:59:00,8.591,1,804,26.4,36.1,999,23.7,42.3,799,22.3,44.8,916,23.5,42.4,587,17.9,40.9,13,15,23.0179524,33.213,23.545,34.193,23.785,35.545,23.4972222222222,39.602,24.05,41.785,0,0,0,0,0,100,0,0.18,26.09,41.422,22.565,49.731,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.3677777777778,48.171
2017-10-23 00:00:00,9.049,1,802,26.3,36.1,992,23.7,42.3,800,22.3,44.7,918,23.5,42.2,589,17.9,40.9,13,15,22.9940616,33.077,23.5211111111111,34.125,23.8088888888889,38.223,23.4972222222222,40.191,24.0738888888889,41.69,0,0,0,0,0,100,0,0.17,26.0422222222222,39.905,22.445,45.446,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.3677777777778,48.296
2017-10-23 00:01:00,9.918,2,804,26.3,36.3,996,23.8,42.3,805,22.3,44.4,918,23.5,42.4,589,17.9,41.5,13,15,22.9696152,33.075,23.5211111111111,33.925,23.8088888888889,40.551,23.4722222222222,40.188,24.0738888888889,41.364,0,0,0,0,0,100,0,0.17,25.9927777777778,40.163,19.7022222222222,46.132,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.3438888888889,48.011
2017-10-23 00:02:00,8.53,2,807,26.3,36.3,1004,23.7,42,805,22.3,44.5,920,23.5,42.3,589,17.9,41.3,13,15,22.9457244,33.139,23.5211111111111,33.991,23.785,40.483,23.4722222222222,41.004,24.0261111111111,40.836,0,0,0,0,0,100,0,0.15,25.9927777777778,39.933,17.1088888888889,52.057,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.3438888888889,47.917
2017-10-23 00:03:00,10.758,1,798,26.3,36.2,993,23.5,41.5,805,22.3,43.9,916,23.5,42.3,589,17.9,41.5,13,15,22.8979428,33.202,23.4972222222222,33.789,23.7372222222222,40.118,23.4722222222222,39.959,23.905,40.104,0,0,0,0,0,100,0,0.15,25.9927777777778,40.097,15.5361111111111,56.539,26.156,26.129,26.117,26.102,26.162,25.615,0,0,0,17.32,48.008
2017-10-23 00:04:00,10.208,2,795,26.3,36.2,974,23.2,41.5,816,22.3,43.5,916,23.5,41.8,588,17.9,41.1,13,15,22.8496056,33.264,23.4722222222222,33.721,23.6888888888889,39.688,23.4722222222222,39.599,23.7611111111111,39.695,0,0,0,0,0,100,0,0.16,25.9927777777778,39.933,14.5561111111111,58.977,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.2488888888889,47.779
2017-10-23 00:05:00,12.085,1,802,26.3,36.2,958,23,41.4,816,22.3,42.8,918,23.4,41.5,593,17.8,40.8,13,15,22.801824,32.926,23.4722222222222,33.654,23.6172222222222,39.352,23.4722222222222,39.108,23.5927777777778,39.612,0,0,0,0,0,100,0,0.15,25.9927777777778,39.9,14.125,72.126,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.225,47.525
2017-10-23 00:06:00,10.681,1,813,26.3,36.1,940,22.8,41.1,815,22.2,42.5,923,23.3,40.9,593,17.9,40.7,13,15,22.754598,33.222,23.4477777777778,33.485,23.5211111111111,40.585,23.4477777777778,38.876,23.4238888888889,41.064,0,0,0,0,0,100,0,0.16,25.9927777777778,40.064,15.6311111111111,79.908,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.225,47.525
2017-10-23 00:07:00,12.116,1,807,26.3,36.1,928,22.6,43,824,22.2,43.8,927,23.1,40.5,596,17.8,40.6,13,15,22.7068164,32.951,23.4238888888889,33.716,23.4238888888889,40.542,23.4477777777778,39.04,23.3038888888889,42.547,0,0,0,0,0,100,0,0.17,25.9927777777778,39.933,17.0372222222222,65.245,26.156,26.129,26.117,26.102,26.162,25.115,0,0,0,17.225,47.525
